event_times,event_types,source_index
"[4.17800821,5.95414601,9.29914144,9.48450526,10.27734405,11.78285234,12.44650438,13.48166042,22.11989333,23.07921629,25.37727186,28.36309921,28.47847627,29.28638506,30.23779824,31.33708961,31.6520133,32.03035406,34.01285935,34.44141112,35.42287875,45.99132975,49.28371701,51.52786065,51.79393907,51.9304143,52.25079534,52.35902532,52.501604,52.88601844,53.2329136,53.3066901,53.34184409,53.50644599,53.60114392,53.76290097,54.49133437,54.56881585,54.81093517,55.29709965,55.52454525,55.85400592,56.15201454,56.61663518,57.43960329,58.30152643,58.50164038,59.92227332,59.99976319,61.69909971,62.74752136,63.06848803,63.50996315,63.98004232,63.99710229,64.30281246,64.31640529,64.3719647,65.35683131,66.1937818,66.66325704,66.76588071,67.39568642,67.89604982,70.44960086,70.54387791,70.92886619,70.96565993,71.54603688]","[5,4,1,0,1,1,0,1,0,1,7,2,3,2,1,0,0,0,1,1,5,7,4,3,2,1,0,1,1,0,0,0,0,1,0,1,1,0,1,2,4,0,0,1,4,0,7,6,1,2,2,0,1,0,1,1,1,1,1,0,1,1,3,0,2,0,1,1,1]",81
"[4.71863661,14.20501055,18.82112384,20.00875343,27.07091374,27.40857153,28.79661244,31.06904748,33.73061258,33.89890874,33.91659507,34.05411633,34.52228844,34.80810882,34.84309442,35.1678635,35.47605424,37.30807454,37.80077548,37.97796228,38.14056619,39.52139644,47.31506789,49.04396766,50.1772517,50.91909943,52.87404287,53.51118898,55.20217737,55.41438098,55.43260307,55.63853693,55.64318359,55.71425943,55.9577171,56.09956949,56.10373465,56.1178948,56.96247359,57.57768775,78.14970556,82.93863554,84.17157761,88.22728964,88.89367004,94.9981741,96.63471836,97.52358273,100.23495314,109.52351466,110.79290597,117.18102747,118.38950259]","[5,6,7,4,2,0,7,7,2,0,1,3,3,3,2,3,3,5,2,0,3,3,6,6,5,1,0,1,1,2,0,0,1,3,5,0,7,1,0,1,5,7,5,4,7,4,4,5,0,5,3,1,0]",82
"[6.48546966,8.18259674,14.54368798,14.54977525,15.46765145,17.9544094,21.36081282,30.04791538,31.83533095,34.13319803,34.81931771,35.43412203,38.11653096,38.12901975,38.40123392,38.99603506,39.23160191,40.32244103,40.62448311,41.26961585,41.292875,41.47557186,41.683782,41.69873031,42.28372214,42.43720941,43.15404877,43.44531978,44.01403646,44.36292474,44.89967615,44.95624654,45.00196895,45.18093401,45.39069059,45.80745509,46.68965484,47.73906997,49.04980159,52.43641389,53.8559701,54.09278537,55.43502065,55.99592715,59.28552788,65.23500246,66.49392832,68.65949114,68.80776283,71.17452772,72.74634539,75.47424584,76.27606802,76.90170844,76.92343678,78.43288852,78.61772605,78.74845887,78.82591523,79.32675417,81.80693763,83.50526042,84.3231058,85.38988655,85.99972016,86.16828765,86.67251024,89.60917654,90.61229929,91.8688774,92.1748682]","[7,3,0,1,7,4,5,0,1,0,1,5,3,0,1,1,1,2,3,2,3,2,0,0,1,0,3,3,3,1,2,0,1,1,1,3,0,7,4,4,3,0,1,0,4,1,2,0,7,3,2,1,0,0,1,0,0,1,1,5,1,7,0,0,0,1,1,5,0,5,1]",83
"[5.13015521,6.64304394,7.65682647,9.75765686,10.11300144,10.47567621,15.05060512,25.20892939,26.04723138,27.27843774,32.39245681,39.26960987,41.28165784,47.98023366,53.65341707,53.66685952,57.73608755,58.74338916,59.74350022,60.72155307,61.03207586,61.07601432,61.62059676,62.51844895,63.06568783,63.14602329,63.18144966,63.26978436,64.96796243,65.30577907,66.94183679,69.16104666,69.50207407,70.49353045,71.63580185,76.64654417,78.92277002,82.44471695,92.58610432,94.75201479,98.02024961,99.03883203,99.40893895,99.95116264,100.66571361,100.83546824,101.26716777,103.03961622,111.04658711,111.56627309,111.79046963,112.87870186,113.36380114,113.80541618,116.07243921,117.8597853,117.94273289,119.07856181,127.77971816,130.72494281,131.32101492,133.48546564,133.62434136,134.5958173,134.85726421,134.96921897,138.70897224,139.25338438,139.9847228,140.08294345,140.36019465,140.52272026,141.89161323,141.98085699,142.90434763,144.54158805,145.71486067]","[2,2,3,4,4,6,4,2,1,3,4,7,7,6,7,1,2,0,2,3,1,3,4,2,1,3,2,3,3,2,3,5,4,0,3,0,5,2,5,6,2,3,3,4,4,5,2,1,3,2,3,4,5,0,1,0,3,4,4,0,5,1,1,1,0,5,0,2,3,1,3,2,3,5,1,3,5]",84
"[3.59022959,7.42833756,8.61289118,9.9514355,10.23403892,11.64014722,12.0236049,21.24841053,21.34114899,22.29860195,22.29980075,23.42812593,24.30960803,25.56968058,31.86258038,35.13913196,40.87998675,41.69404468,43.70968411,45.38118372,54.61805811,54.98200019,56.70420019,66.66522456,70.87015082,79.250846,79.27542238,80.03590041,80.80610427,81.45532715,82.07856382,82.26785861,83.77353771,84.55760981,84.99428165,86.86387243,87.5927691,90.81378354,95.37403753,96.44628695,96.59216387,96.68036026,96.78160047,98.6551329,100.11218429,100.28988263,100.40446092,100.95326885,103.73246972,104.15106869,109.22509305,111.17019882,111.60690703,112.23002799]","[6,7,4,1,0,0,0,5,1,0,1,0,1,0,7,3,7,0,3,2,2,1,0,3,1,0,1,0,1,2,1,0,1,0,1,1,5,1,5,2,0,1,1,0,3,2,2,3,3,2,1,1,0,0]",85
"[1.6153506,2.65470863,5.85131883,8.39007844,9.52454538,12.12867248,13.49427633,13.57250846,14.85041733,17.4403183,22.78151027,25.08593788,25.09551174,25.28575133,25.43902372,25.50096816,29.98242872,31.79514416,33.87660727,34.3486699,34.36837062,41.02398235,41.87282968,46.33552251,47.49549154,48.63623219,52.51316204,52.57389262,54.98461451,55.25098638,61.97895399,69.98365272,71.52291387,72.15012731,73.8161517,74.38051351,74.61402234,77.88067409,79.08861268,79.31239071,79.60837548,80.45221811,82.71447937,83.49848637,84.13469718,86.9899611,90.65873815,90.97909529,91.56704426,95.05330491,95.51110895,95.91585657,98.00816848,101.24040618,101.30709998,101.66095557,103.47240921,103.52789865,108.94757394,109.63283563,109.87399484,109.89816145,110.2537004,110.3235844,110.87941326,114.71405321,115.38091268,115.95884814,118.26116259,119.29465548,119.51079824,119.89114155,122.68765987,122.95623289,123.0499183,123.13417866,123.45150085]","[4,2,5,7,6,5,1,0,1,0,1,6,6,3,6,7,6,2,4,7,3,0,5,2,6,0,0,1,4,5,6,5,1,4,0,0,0,0,7,1,5,1,0,2,2,7,3,0,5,2,3,2,1,3,1,4,5,0,2,0,1,0,7,1,0,0,1,1,0,2,5,5,3,0,2,1,3]",86
"[1.72779951,2.54522289,3.66688468,4.15123727,4.95118153,5.38171556,6.32660674,6.77230044,7.45584528,8.40208411,11.68820289,11.99608656,12.26813397,14.81010316,15.81404761,17.56557546,21.77561172,23.65424653,24.20358323,25.47142287,31.74178884,36.88785644,37.53669595,38.25096396,39.4398011,40.19925923,40.38683627,44.01447407,45.80663323,46.38748097,46.58051155,46.70877159,46.99752737,47.09239888,47.5450494,47.61984892,47.73034817,50.34881749,51.95551721,52.00835654,52.59722988,53.14420438,54.09749626,54.48675083,54.58579795,54.63373686,56.29268735,56.88266982,59.20085079,62.86954866,64.13295138,65.01760887,65.67195993,65.68745495]","[2,3,2,0,5,2,3,3,3,2,0,1,0,0,1,0,7,2,6,4,5,2,3,6,7,7,0,1,1,0,1,0,1,0,2,3,1,2,0,1,7,1,7,2,3,2,1,0,1,4,1,0,2,2]",87
"[0.79371237,9.04997901,9.27432246,10.16302815,11.36217674,11.56797754,14.96000166,15.40815476,16.02684666,16.29191765,23.01018547,23.66700035,23.6913423,24.62933072,24.98040062,25.0953245,25.1130214,26.11903954,26.16050722,28.97362179,28.99405627,30.44977539,31.06880637,31.79207064,33.24378376,34.74155415,35.58785632,35.60135546,39.11067038,39.4211313,40.08269696,40.4668472,41.29533386,42.58103109,43.31143864,43.7556655,45.41212078,45.51578294,46.7604003,47.374365,50.54838427,52.83104253,53.27955436,53.56161961,54.03118428,54.08736745,54.1033101,55.18712203,63.33138119,63.67555494,67.75123191,68.15819602,69.73403586,70.39001354,70.46419055,71.01837971,71.13042891,73.50278238,74.23159964,75.68741303]","[7,4,2,0,3,1,0,5,0,7,2,3,7,3,3,3,2,3,2,5,6,7,5,5,5,2,3,4,0,4,1,0,0,4,0,1,1,0,4,5,3,5,1,7,0,1,1,1,0,5,2,1,1,0,5,0,2,1,0,1]",88
"[1.27577215,1.89252933,5.21370248,11.04982982,16.05917309,17.89569632,22.54613696,25.27093355,25.6824897,26.68631511,27.62096024,27.62566206,27.68641032,27.75818227,28.12221992,28.69644804,30.10268387,30.15020847,30.16941799,30.73438167,31.30462059,31.84166231,32.18285609,33.98144923,34.09829482,34.34809072,35.84330966,37.25632091,38.76040471,41.60522724,41.75463195,42.36321689,42.38969045,42.46750101,42.56893309,42.68734736,42.73219864,42.75122046,43.28337202,43.98304262,44.02575524,44.26669034,44.33655777,44.62867431,44.99253083,46.33085249,46.85581582,52.97732674,54.61829017,55.21985487,56.25533881,62.29872193,62.80428365,63.16109157,64.37158807,64.89917768,65.46177313,65.51282105,65.86012698,66.43259829,67.92762939,68.21615929,68.27727135,69.04562636,69.27345033,70.03623912,71.88547954,72.41213537,76.15702775,76.95770433,77.44279349,77.50307804,78.23164292,80.32464764,85.1954861,85.63345491,86.0701544]","[7,6,2,4,0,7,5,7,0,1,0,1,0,1,1,0,0,0,5,0,1,7,5,2,3,1,3,4,4,7,0,2,3,2,0,1,3,5,0,3,3,3,3,3,1,1,0,5,7,5,4,0,2,1,0,1,6,3,0,1,0,1,1,0,1,6,1,7,0,5,1,1,0,0,4,1,7]",89
"[7.30917172,8.58230053,15.37790331,17.61580666,18.06193675,20.63002029,23.3443198,26.50989858,28.72839701,34.32759271,34.49258252,36.02886044,36.5897875,36.87979335,37.01449932,40.19365786,40.19922694,40.77923816,40.85140212,41.54104163,45.26332504,46.32452969,46.35772681,47.26403144,47.57515138,50.2141997,50.96281158,52.82160958,53.18639946,53.85318998,54.23532191,54.39938038,54.80102502,55.65222387,63.27769938,67.45686644,69.51499085,69.78986607,69.84733772,72.88164068,77.92101869,79.68909342,80.66291016,84.36295116,85.27223029,87.39421321,87.78084592,90.02877833,90.33703305,91.22601989,94.70668078,105.46726728,105.93351509,106.27256473,106.94526727,107.10759499,107.14697274]","[7,4,7,6,4,5,3,2,2,5,1,0,0,1,1,1,0,3,2,0,7,1,0,1,5,2,3,2,3,6,0,1,1,0,6,7,7,3,7,6,1,5,4,5,4,2,3,7,1,0,2,3,1,7,0,1,0]",90
"[1.00644246,5.81422446,13.49931431,14.74489784,16.97483509,19.6805481,21.5580338,23.32156264,26.06009509,26.51387326,26.69756479,27.65292354,27.75604639,27.92819833,29.32753466,30.90674781,31.32390579,31.32588732,32.5082227,36.88975149,37.8299152,37.98865759,38.69229188,40.22641159,41.20261417,42.06664329,42.0782193,44.49011698,44.71537432,45.54540578,46.31721084,46.45369844,47.16263027,47.30292918,47.46663893,48.01696799,48.96397971,49.124666,49.19871682,50.10061276,50.82164356,51.03842446,54.47859198,54.49893892,56.93637104,59.1500536,59.69109026,60.26875334,65.59509594,69.90719196,77.08301666,78.23679076,82.02501552,83.22729302,85.54796961,87.01493059,88.57351306]","[7,5,5,5,1,5,6,0,2,3,3,5,4,2,1,3,2,1,2,1,0,1,0,0,1,1,5,0,0,1,0,0,1,1,0,5,0,1,7,0,1,4,0,4,5,5,1,5,0,7,6,7,2,6,3,7,6]",91
"[0.25736484,0.39738346,9.36741876,10.65814313,15.67376042,21.78568513,27.42849397,32.35369363,33.22857985,37.23803748,37.90067053,38.16285212,38.59005654,38.71752478,38.82003899,38.8502596,39.28413897,39.58881829,39.62832589,40.06574274,40.67036182,40.76293205,40.90522624,41.7277173,42.89159004,43.62523846,44.12610883,44.47909148,44.5470713,44.69849913,44.96705254,45.40056736,45.56663681,45.87139743,46.26595824,46.89095232,47.22958534,47.39585617,47.46263831,47.49388814,47.67899977,48.11243171,48.20319965,48.29915255,49.14091492,49.14836019,50.42652494,50.53298043,51.18596308,51.41583971,52.28978436,56.11264761]","[4,5,7,3,1,1,6,0,1,1,0,7,0,0,1,1,0,1,2,1,0,0,1,1,1,1,0,1,0,1,1,0,1,4,1,1,1,0,1,0,1,1,1,0,5,5,4,1,0,1,0,0]",92
"[2.48361322,3.18589363,7.57874706,10.23035662,10.28573439,10.80548862,11.21650353,11.62139669,13.21200114,13.44687542,13.54743967,14.36570854,14.68807272,14.78977146,15.0500629,15.59861798,16.34478919,16.57243388,18.15537325,19.72516903,21.68818346,21.95933907,22.05358765,22.13835404,23.42452369,24.7761577,25.04572541,27.29842638,30.60432478,31.47873338,31.74642373,32.81627105,32.96567164,33.20867303,35.46651434,38.28692341,38.65776367,39.38678638,41.94618057,42.59661928,46.6516039,51.15198886,54.10128081,54.10803887,54.97053282,55.63475588,55.65855094,55.6790532,56.57891533,58.53522181,58.68588803,59.30082062,60.20622455,61.71343242,61.78751785,62.04502698,62.98633567,64.42116496,64.86075906,65.78968549,66.49958598,74.69537483,76.72581738,76.73952717,78.20728259]","[2,3,0,1,1,2,3,3,4,3,1,2,0,0,1,1,7,3,0,2,2,3,2,3,3,3,2,0,3,6,3,2,3,3,3,3,2,4,2,3,4,5,6,5,0,1,1,0,7,5,0,5,1,1,5,0,0,0,3,5,7,0,7,2,2]",93
"[3.80792657,5.89088541,6.41414424,7.03068357,7.19829119,7.33759779,8.12988379,8.45584291,8.95575921,9.10748221,9.65165309,10.58651496,10.80298412,11.66617837,12.20234945,12.92071024,13.62988945,13.63976212,14.36855602,15.19442739,15.97398827,16.97689601,17.79832821,19.36591281,20.66008029,20.88405711,23.32172127,23.75380445,26.02282281,27.58232273,27.68138414,27.78976092,27.88515972,28.12758989,28.30425575,30.18877276,30.26678059,30.30935408,30.78495516,31.78077632,31.89629824,33.55804719,36.37016983,37.68314815,40.69535501,40.90647614,43.23881043,51.40854179,53.3494682,53.90428087,54.41595764,54.59037546,55.80709507,56.15786329,56.289203,56.38212775,58.3850696,61.36314401,62.71277651,63.47969518,63.68875894,64.5742407,65.04581843]","[7,0,1,5,1,0,0,1,1,0,0,2,1,3,2,2,3,3,2,2,3,1,0,1,1,7,1,0,2,1,3,2,3,2,2,3,2,3,1,2,3,2,5,1,0,1,1,4,7,1,1,0,0,1,0,0,0,0,1,5,1,0,0]",94
"[4.61732948,5.57348635,5.70198964,6.95549507,8.06326845,8.48547687,8.73560155,8.94764023,9.0535799,9.55513087,9.56213961,9.70867453,10.06981411,10.17415474,11.19814249,11.30235727,12.90180278,12.95655189,13.35757486,13.53071679,14.17538659,14.26544808,14.54893124,14.90369082,14.95226745,15.17616261,15.82614843,16.53884923,16.9618656,17.05189407,17.62779743,18.87855127,18.90945528,25.21521682,25.80819179,26.41108655,28.01656151,30.66249211,35.45533262,36.39228879,37.81085522,38.20044056,38.74075697,39.00103113,40.98937465,41.48539294,44.19877773,45.1762877,45.58425485,46.35366917,46.65658054,47.68335889,50.2752106,51.40470287,56.18416099,58.67700616,59.15806887,61.69578626,64.41824077,68.26233214,69.88875664,71.70244727]","[7,0,1,0,0,1,1,0,4,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,5,0,0,1,3,0,0,5,1,0,4,4,0,1,1,0,0,1,1,0,7,0,1,1,1,1,0,7,7,7,2,2,5,4,3,2]",95
"[8.42576727,12.02232439,12.90697241,14.305007,14.88440838,16.40058231,19.45947801,20.25762212,21.94325951,26.43281074,28.47975987,29.28147576,30.02940435,30.83812612,31.79240401,31.98965776,31.99067514,32.49117545,33.18353218,34.64946959,34.98322126,35.43745101,35.53491411,36.31190411,37.46770601,44.47124672,44.80145261,45.7701453,46.13350435,46.81542456,47.82184757,48.93073379,50.08611095,52.00543509,54.41305219,56.72758599,60.05304149,61.30137146,61.7485313,70.31934014,73.37168179,74.85022894,75.33112884,76.50754519,82.93475017,83.02887803,83.06468259,83.33648602,83.91004449,84.02142737,84.18451345,84.42159659,85.76110992,85.77910435,86.95042345,86.96039476,87.21777634,88.13368855,88.38830101,88.4027681,88.76551346,90.02906349,90.71508278,91.28698075,93.34412303,98.89951986,99.3342453,99.38262017,99.48738759,99.79787484,99.84478093,99.86346629]","[7,0,5,1,1,2,1,7,5,3,0,3,1,0,0,2,7,2,3,2,7,5,2,7,7,1,7,0,5,0,1,0,5,7,0,2,0,4,2,7,7,2,3,3,2,3,2,3,7,2,2,3,2,1,2,3,3,3,2,3,3,2,0,1,3,6,0,1,0,2,3,0]",96
"[6.48648064,7.22453531,7.95347393,9.05947143,10.16983985,12.38488832,14.55117358,14.88393909,15.51984902,15.63679503,18.38301244,19.43897091,19.61158432,19.70183742,20.07612049,20.61973446,21.49611233,21.91394063,23.74787867,24.07960801,24.85346054,24.92777332,25.73906867,25.90401578,26.12433991,26.36013455,27.31863337,30.6550222,31.5861088,33.23352269,36.60436731,38.32476741,38.56734781,43.17048751,43.97304657,44.5673271,46.53655388,46.61606588,47.38780763,48.12331727,48.56915699,48.79563739,48.88817822,49.0635151,49.08489875,49.41058998,50.91576273,51.11977664,52.32603582,52.47842051,52.50702795,52.97932309,53.76090691,54.34104235,54.36894054,54.45081895,54.81141946,54.83537196,55.05982086,57.2891477,58.0933565,60.73607954,60.95669883,62.75424971,63.06093975,70.59691779,72.75312432,72.76395162,74.55575309,74.83100395,82.18825701,82.21810349,82.79268896]","[2,3,3,1,0,1,0,7,0,0,3,2,3,0,1,0,1,0,3,0,1,2,3,2,6,1,0,1,5,4,5,1,0,2,3,2,0,1,1,0,0,1,1,1,1,5,0,1,0,1,1,0,3,0,1,0,3,7,1,2,4,0,6,1,2,0,6,3,5,5,0,5,1]",97
"[2.52620513,5.46400936,7.14624597,15.37848933,15.40963857,16.49419973,18.71603781,19.97364463,19.97695338,20.47064708,21.73437557,23.57157742,25.81179725,28.27928283,29.23886368,37.97367734,50.85637277,51.42318625,52.78142714,53.04718891,54.74173851,56.59090687,56.99689945,57.08506757,57.29020173,57.37926534,58.79615757,59.22429186,64.6022292,64.94785876,65.00092312,66.66437432,67.38594286,67.90410612,68.15864145,68.9065585,69.58175077,69.69115297,69.89838946,69.96571634,78.38030142,80.36169673,80.48172851,84.06700186,84.59596639,84.86025382,85.00512338,87.08256106,92.30152314,94.19802894,95.31587387,98.60854958,102.09448051,103.31370997,106.6140189,107.65827321,109.97101363,115.13929847,116.33753536,117.00635629]","[1,4,0,2,3,3,3,0,1,0,0,2,5,1,4,4,0,7,1,4,7,7,1,3,4,5,7,3,1,1,0,3,1,0,0,1,0,5,1,0,2,0,1,7,2,0,3,0,7,1,5,0,0,0,5,1,0,1,0,1]",98
"[7.22214371,7.35200744,7.47432881,8.71699094,9.58971916,9.90713019,10.24677565,11.05004429,11.47885888,12.53900052,19.23384123,20.9804255,21.46209928,24.01964918,24.11303571,24.54256623,24.73248278,25.08001333,25.60337888,29.40348428,32.80995232,38.73232924,40.79026435,41.61753662,41.93081825,43.000529,43.56583488,43.75052792,44.52250899,44.5563031,45.1273064,46.33060886,52.47026741,52.67657972,53.13307766,53.77986226,53.82810064,53.90750439,54.05510359,55.52288518,57.84602966,58.75835,58.9160045,59.00664492,59.26740627,59.4419891,59.69718769,59.80324384,60.26990345,60.82437551,60.97669825,60.99346483,61.20299679]","[1,0,0,1,0,1,0,1,6,5,0,1,1,0,1,1,0,1,0,6,5,2,5,5,6,0,1,1,1,3,7,2,2,0,1,3,3,2,1,3,2,3,2,1,3,0,2,2,1,0,0,0,1]",99
"[3.37520215,4.17690273,4.93761389,6.20600466,6.26183526,8.20681408,9.00008332,10.41966918,10.64050023,14.12531766,14.27949146,15.46948921,15.73695404,15.7690168,15.87745358,18.71550217,18.86578649,20.54396495,21.96270665,24.79817999,24.82483703,27.12285562,28.41545264,29.32707815,29.32821339,29.68492484,30.34548081,30.39962233,30.81326796,31.83677383,32.25442319,34.16160026,34.98742852,35.94018019,37.09537308,37.85614855,38.33219972,43.87057894,49.13270655,53.16304762,65.49316647,68.58508683,72.95584501,74.52007502,74.96517027,75.87166777,76.88824009,77.98551204,78.24747939,78.76593602,78.96680659,79.20011472,80.76798225,81.12461906,81.13868551,81.14008091,81.31369956,81.31980425,81.80058325,83.06041736,83.42318872,83.90489563,84.77340553,88.45750172,90.05489764,90.48305277,90.56907412]","[4,5,0,2,3,1,4,4,6,7,0,5,2,3,3,7,0,1,1,7,5,5,1,0,4,0,3,1,2,2,2,3,3,2,3,5,4,0,5,1,0,1,0,1,4,0,5,0,3,2,2,1,3,1,0,1,4,0,3,1,0,0,1,7,0,1,0]",100
"[0.43988982,1.20448771,1.29879413,1.52021743,2.33204236,2.77723089,3.3754677,3.56948278,6.68524026,7.30262548,8.87175451,11.80814774,12.70069653,13.55351771,13.55976407,14.58145263,15.36392537,22.28643648,22.31688903,22.52012476,22.57419715,22.80637737,23.67248483,23.6912604,24.13800196,24.90515619,25.07633428,25.81284145,25.88866521,26.612735,27.07674333,27.27715174,27.75032578,28.47905077,28.6371976,28.67475203,29.18129397,29.87026785,29.87090982,31.37842535,31.88351173,33.28958291,35.05589706,35.19750208,37.43423339,37.43770293,39.27179666,39.28638593,41.05057147,52.87750953,59.86133787,61.46967044,67.07632652,67.86118651,70.59021042,70.82260033]","[5,3,5,4,2,2,3,3,3,6,2,1,7,1,0,0,7,1,0,0,3,1,3,7,3,0,0,1,1,5,2,7,0,0,1,0,0,1,1,0,0,5,5,0,1,5,3,2,1,3,4,1,1,7,1,0]",101
"[2.94219431,3.25256388,6.8314607,6.92675508,7.30020442,10.30288397,13.66993529,21.22348892,21.51168685,23.56022447,24.19381177,24.44281175,24.84255939,24.93270511,26.70441569,29.79570355,34.05379329,35.14271041,39.68439491,40.52590878,41.12367901,41.94073096,42.07791585,42.51166702,42.89765875,44.21942411,44.70821714,47.50822801,47.57524848,47.90685905,48.38739511,49.20656099,49.89510129,51.66388463,57.36020233,57.49381905,57.61965917,58.62532072,61.30354501,63.19256358,64.38524377,64.86196516,64.88570856,65.86368903,66.69863367,66.8602547,67.00800141,67.80007402,72.28459916,86.44215799,86.57280902,87.13531063,87.24301352,87.94422921,88.42843375,88.66487837,90.53567868,94.28609067,95.70674729,96.3355176,98.72189677,103.16003497,103.83952474,104.06964423,104.75360102,105.36100232,106.72906747,107.89209527,107.89985559,107.99890924,108.21205099]","[7,7,1,0,7,6,2,2,3,2,3,2,3,2,5,0,5,1,0,1,1,1,0,1,2,0,0,7,0,1,1,4,0,5,1,7,0,1,0,3,5,1,0,0,1,1,5,0,4,6,1,7,6,0,2,5,3,6,5,7,0,7,0,1,7,2,7,0,1,1,0]",102
"[4.79580664,7.69608218,9.02462346,9.8753027,17.45505762,17.92613777,18.89216003,20.03287733,20.16885205,20.23785726,20.46118039,20.47163961,20.67603631,20.88644238,21.1451769,21.4443479,22.51814779,24.22064737,27.99442052,28.18048299,28.57734414,30.12205432,31.12562552,31.83784377,32.0388621,32.96620439,33.59520767,34.49634915,34.7782067,36.88255168,37.00682002,37.1738213,37.43372945,38.0994979,38.24344229,38.25150952,38.96195088,39.40161112,39.55679831,39.77787166,39.81165712,40.07339716,40.7821188,40.88510802,41.29319026,43.11594872,43.28425686,45.73745333,45.84879063,49.82476447,52.2986058,54.60322647,55.00092505,55.21348441,55.22549688,58.3015928,58.48123511,58.77426299]","[7,5,4,7,0,2,1,0,1,2,0,3,1,3,0,1,2,1,5,4,3,0,1,1,0,2,0,3,3,0,1,3,2,0,1,2,2,6,1,3,3,3,1,2,1,2,3,1,4,0,5,1,2,3,4,1,3,3]",103
"[2.426793,8.03640461,8.51668225,8.60307386,8.9110085,9.74106659,9.87307858,11.4379404,16.60144542,18.14144555,18.77447223,21.9962498,22.02945363,25.6432656,31.2157163,32.22920092,32.72480838,32.7706064,33.05011212,33.09287759,33.24375441,33.36771257,33.67142422,34.02766763,34.13613884,34.4419918,36.3355347,38.40510074,38.95154331,38.97899882,39.07991725,40.42890194,42.10834711,45.92209786,49.40012009,51.90681167,53.0479949,53.10776225,53.48582176,53.49566398,55.39958202,55.62949721,64.83859646,65.21244722,71.42155495,72.19101499,74.05246117,74.46341255,74.75960086,75.66080735,76.39879606,77.85363788,78.32136087,80.00216985,80.21333618,81.26990949,85.80701808,86.13847791,88.59984602,89.02331503,90.70602218,92.56897782,94.0659568,94.45401973,95.11166031,95.32245543,95.36756947,96.50992928,97.0848514,97.31714915,100.98060288,101.25134703,102.42312673,104.67107822]","[6,5,3,4,4,5,3,6,3,4,4,5,4,7,3,7,2,5,3,3,3,2,2,2,6,4,3,7,2,3,2,3,3,2,2,6,3,6,4,3,3,4,3,7,1,0,1,0,0,1,5,1,0,2,3,1,5,0,0,1,5,0,1,3,4,2,3,0,1,1,7,1,0,7]",104
"[0.26057369,3.98534983,6.69555519,7.03062002,7.69083892,8.48521403,8.58439926,9.36803213,9.69751719,9.86751142,11.65459506,13.15965404,13.49815967,13.67067361,13.72921238,13.94513786,14.81159351,17.58054195,17.5984988,18.28956491,18.41424326,18.62060108,19.2194316,20.01637728,20.16691903,21.58577465,22.30039895,22.92160803,23.2865441,23.86465089,27.51374806,28.75721618,29.3431164,29.74409705,32.43044514,32.8689062,37.00554293,39.46253505,48.53884997,50.88076337,50.97141979,51.78207132,51.97251234,52.05838199,52.85533561,53.09692011,53.34955569,53.81428737,55.59364754,57.51037115,59.21170478,64.08394331,64.38773208,65.5062026,67.47832756,69.53444871,71.91047454,74.40044723,74.64748661,76.53230568,77.29034134,77.7965283,77.83237134,78.09998038]","[7,2,5,5,6,4,1,2,3,6,3,3,2,2,3,4,2,3,2,3,0,3,1,0,1,0,1,4,3,3,0,1,0,1,1,0,1,2,7,2,3,3,2,3,3,3,2,7,2,3,5,4,3,5,0,7,0,3,6,0,1,1,0,0]",105
"[0.24753508,1.01055849,1.42140089,1.53910972,1.702818,3.06433926,4.04059171,4.48872632,4.60496232,5.26003615,5.28870517,5.37912811,5.5792443,5.65248808,6.77610313,14.74119112,15.16622342,18.07767554,19.04673155,19.34951077,21.33467445,22.58560874,22.59732106,34.8229565,37.83750935,38.44347305,39.99712115,40.17429469,42.3740933,44.44164411,50.23964798,52.07136618,54.55651999,56.48357385,56.90697993,58.0998867,60.81703532,60.96503004,61.04297181,62.47830438,63.55568965,64.07876374,64.67671956,64.75188924,65.19801694,67.32856301,70.78575538,75.76023099,76.67702412,81.01135509,83.02026981]","[0,6,1,2,7,0,1,0,0,1,5,1,1,0,0,3,6,2,3,3,2,3,3,1,1,1,0,1,0,7,0,7,7,7,6,3,1,0,1,5,1,6,6,0,6,7,2,5,0,1,0]",106
"[3.55501264,11.98999435,12.09574255,14.8838266,15.14710901,15.43040001,15.5336869,15.96534967,16.98485836,17.74146868,18.87471575,20.28696417,21.36479926,22.84661969,25.95010843,26.84943475,28.70443707,28.82550105,28.90900592,29.45729443,29.8714689,29.88991034,30.37175224,30.74971097,34.24378583,34.73056434,37.19878141,39.63831975,44.67758866,52.56544117,52.91350771,53.06344558,53.09681845,54.27876201,55.25694293,55.47202981,55.67463946,58.58800326,58.84714746,61.32665453,61.63273462,62.03108996,64.50428583,65.85620474,66.1652626,67.61088186,70.53240641,75.42478175,77.39326664,79.08017827,79.80029272,80.47561045,81.19282384,81.51148167,82.35249268,83.99744385,85.87949188,86.05296064,86.05878789,87.04497139,87.46060289,87.76160868,88.47657838,97.76241979,104.39053048,109.44028357,112.3855479,112.40981983,115.53399787]","[5,2,3,1,0,5,0,7,1,0,4,4,6,1,6,2,0,1,0,1,1,0,2,0,2,3,7,3,5,2,3,1,2,3,2,3,2,5,5,3,2,2,2,3,3,1,0,1,2,3,2,3,4,1,6,3,0,1,1,0,1,1,1,4,0,4,0,1,5]",107
