event_times,event_types,source_index
"[7.11819209,7.61518724,7.7698521,8.46766348,10.22567921,10.90370325,12.28997457,21.3945709,22.80509227,23.14582091,23.39426226,25.31410912,26.49463434,26.57115771,26.65014076,27.1771694,27.42256072,28.50296698,28.93172335,29.11574208,29.16032206,29.21065246,29.42072099,29.68479487,29.98679086,30.15049991,30.18159202,32.86256576,32.86515369,33.38512918,38.21439103,42.3520585,42.73043616,47.4734776,53.53269336,57.34555496,63.05354036,64.1308442,64.33004891,67.53710862,69.78723544,72.30477145,72.62496539,73.55828077,77.53755098,77.83697333,82.18249631,82.64388615,83.11525405,85.39994308,86.08831101,86.43031093,86.61349498,86.63916474,91.22729291,91.52374408,92.31879015,93.38730965,95.4390157,99.81570366,100.79345429,104.09386356,106.19001742]","[2,1,5,1,5,1,5,1,6,5,5,1,5,4,3,0,5,0,4,4,4,0,1,5,2,2,0,4,2,4,7,2,0,3,6,6,5,5,1,2,6,3,7,2,4,1,5,7,5,0,4,1,5,4,3,5,1,1,5,2,5,2,4]",79
"[0.00146383,1.43094448,1.66321845,2.56317369,3.55021779,4.3343374,4.52306566,4.57927662,5.47941298,5.77120224,6.31825128,6.51374485,7.35229357,8.61047018,8.62001124,10.51856235,11.09833513,12.22186222,12.2595335,13.3930145,13.6490277,13.67873091,14.26078241,14.63473028,15.67452949,15.74571438,16.2261999,17.15529068,17.50556299,17.62266255,18.2990829,18.45078268,18.56495735,18.94670194,18.98472726,19.17306683,19.56909903,19.88853205,20.53668119,22.3892885,22.38968079,22.6828345,23.50481035,23.84851075,24.91097369,27.46653713,27.83012077,29.01369332,29.48229447,29.88685919,30.19518076,32.03224487,32.60024376,32.89638956,37.32006205,38.23784709,39.06540695,40.99501323,42.06513621,44.38037059,47.86545457,48.9063838,49.30620988,54.16388768,55.21370103,59.43603686]","[0,7,2,1,5,6,1,5,5,1,3,3,2,1,1,5,1,5,1,5,1,5,5,5,1,5,1,1,1,5,5,0,5,4,0,0,5,1,1,7,5,4,0,5,1,1,0,5,5,1,5,1,3,5,1,5,1,7,5,2,5,1,1,5,1,7]",80
"[5.87123857,7.15320613,8.59445653,9.99185275,10.96773043,13.81136078,17.22772891,18.83505933,19.99423031,20.03357178,20.79973233,22.05616449,22.29696166,22.71600734,22.84053478,25.30118535,25.54657213,25.58493938,26.75473579,27.60259991,27.80430018,28.06142411,30.50101675,30.6508802,31.10702152,31.67417117,32.88621245,33.41034904,34.91145016,35.62261393,36.70091955,36.7698987,36.9764328,37.56698234,38.28000568,39.39914532,39.45739037,39.55671703,39.96387629,40.50523346,42.26641054,42.36880219,42.90567658,42.92671858,43.0937721,43.69946413,43.81865409,43.88837129,44.61543145,44.6457399,44.99399593,45.63844465,47.32563097,50.51640018,50.83019752,52.0434788,52.04696772,55.52089621,56.18625273,56.40121033,56.54615551,56.91057395,63.15276866,63.73006484,63.78325917,64.06438136,64.08280342,64.62397102]","[4,0,2,3,4,1,5,3,5,1,3,5,4,1,5,3,1,1,2,1,5,5,0,1,5,5,1,4,5,0,4,0,4,0,1,4,4,1,0,4,4,0,1,5,1,5,1,1,5,4,5,0,4,0,4,1,5,4,3,6,2,0,0,0,6,4,5,4]",81
"[1.97790176,2.57125475,3.86078177,5.72539287,7.01994456,7.06351938,10.64612853,12.21526425,13.89203942,14.22456147,15.72708512,16.64261511,20.72319622,21.90312258,22.13246914,25.15705665,25.40610682,26.25964564,27.96135656,28.7990603,29.39289824,29.77714859,29.89556571,30.83290318,31.41005078,32.25950917,32.6427319,32.66688603,33.26260232,35.01608373,35.55827053,36.22367858,36.96272754,40.03314528,40.26412851,41.06870935,41.16292916,43.89235647,44.07843395,44.71587201,44.98776201,45.5043057,45.78388232,57.67511825,58.33794142,59.82616584,60.78798524,61.18718693,61.52841969,62.2867947,62.38048893,62.86069844,63.04622496,63.25985651,64.19376827]","[7,1,5,5,1,5,3,5,1,5,3,5,2,4,0,0,4,7,0,4,0,4,0,7,0,4,4,3,0,4,3,0,0,3,2,4,0,6,0,5,0,5,1,2,5,1,4,0,4,5,4,5,1,4,5]",82
"[4.24489361,8.42895604,9.3263518,9.62628185,9.82867077,11.1388992,11.91492777,12.30751932,13.27924184,14.71289422,15.30011809,16.47506733,17.8939778,21.58736873,22.32183094,22.87764216,22.91641999,23.59922017,26.633827,26.81043436,26.98453009,27.98141669,30.91351943,31.02122602,31.0251331,31.14368901,31.50828354,54.92420854,55.10632691,60.05204554,61.48006472,80.92068796,84.44662186,90.46294873,92.15146236,92.77836836,93.42104021,94.02934387,94.28860541,94.99224368,94.99987812,100.98744746,102.24315412,103.35157411,103.73555475,105.46046542,110.22673248,111.70989612,112.33409945,112.41714214,112.94839737,113.95716682,114.13028035,114.92304162,117.03997473,118.849978,132.36487342,132.41366459,132.71565286,132.9528929,133.46832014,133.55153792,133.61231653,134.02712537,135.3005124,135.72671345,144.61655281,145.74137729,146.55734263,151.35748737,151.50367469,152.2099487,153.48573003,153.87890175]","[5,2,5,2,0,1,1,5,5,1,5,2,5,3,6,3,6,3,4,0,0,4,7,0,6,0,4,5,4,2,7,6,2,1,4,0,0,5,4,4,0,3,7,7,0,5,7,4,0,5,0,3,7,1,4,1,1,6,5,6,1,1,5,5,5,6,1,5,5,4,1,0,5,5]",83
"[1.93875898,2.22997541,3.55623696,3.72070685,4.56331184,5.64337121,5.77632029,6.24883287,7.2497043,17.52845772,17.5799408,19.19946602,19.68506828,21.67115486,24.09395517,32.48789392,32.54885586,32.55397534,32.57407862,32.93014347,33.58870502,34.53162354,42.97596884,44.10667821,44.88268932,45.12729084,45.18189228,46.09598486,47.16648583,55.4460908,55.88783703,56.85359455,57.46061542,58.4529457,62.20840031,62.87524769,63.83540143,64.16211776,65.83864115,66.40069131,68.42741437,69.71062625,75.85628066,75.8838975,77.84197323,82.20678133,82.21923441,82.25092445,82.57672323,82.69594708,84.47408148,85.52596558,85.64590486,86.96352951,89.05509294,89.72762582,92.41432894,93.77439118,93.81321295,93.93285575,94.00098327]","[1,5,5,1,7,1,6,5,5,0,5,7,0,4,2,0,4,0,4,7,0,4,0,4,0,4,4,4,0,3,7,6,2,4,0,2,4,0,5,5,4,0,4,0,1,3,1,5,5,5,0,1,1,5,4,5,5,1,5,0,4]",84
"[0.82540499,1.88808397,3.47215584,3.57487136,3.63558763,5.97413996,6.99327174,7.87688871,9.98571328,10.6648676,11.09659067,11.22320546,11.36285593,13.99010161,15.23218296,16.47707428,17.02753532,17.62564695,23.30019462,28.91424765,30.18996693,32.06275187,37.60805602,39.63502788,46.11900192,49.4215364,49.95983507,51.93056728,52.01003854,53.95130035,55.76830208,58.02679305,59.03142255,60.36884034,62.69497321,65.60488344,68.97829079,70.24300481,71.7074822,72.21499728,73.16537398,74.50726931,76.7661743,76.89190018,77.15024111,78.03335621,78.21779753,78.28335986,78.56391062]","[0,6,5,0,1,1,1,1,1,0,3,6,1,1,0,1,1,3,0,5,7,3,4,3,2,3,7,1,0,2,7,6,2,5,2,5,7,2,2,7,2,2,0,1,0,1,3,7,0]",85
"[6.18930572,7.57003128,7.6141697,10.91156617,11.05799709,16.53281919,18.08627146,21.30864441,21.93613675,22.96130403,23.79669421,23.9572805,25.14424817,25.96926947,26.24903246,26.41345198,28.24671671,29.07200545,29.2583702,29.75853603,30.32100366,30.42333112,31.04184269,31.98524291,32.0686667,32.4440251,32.7783462,32.9847594,33.36669794,44.96017537,49.59362957,51.58048984,53.98929767,54.29389082,59.9575715,60.93549549,61.11387096,62.27707259,62.99993558,63.00774268,64.72476983,67.52643271,67.876026,72.49810046,73.5070104,74.46876527,75.48340092,75.68825496,75.74294359,76.15599551,76.51902069]","[3,3,2,7,2,7,1,5,5,6,3,1,2,5,1,0,3,1,5,5,1,5,1,5,6,1,1,1,6,6,2,4,0,4,5,0,5,1,5,1,5,7,5,2,2,0,4,0,4,4,0]",86
"[22.7883918,24.56630685,29.17432645,29.94605693,30.07896611,30.96238025,31.38120343,32.83880404,33.14298971,33.2235878,33.40181379,34.24416258,35.23173912,35.8835748,36.83864267,38.14951295,38.2465538,41.63535069,42.20180431,45.51462748,46.34192444,47.12888137,54.59674603,59.66374428,61.74406341,64.34883855,64.99957106,69.31341054,72.97731708,74.79822932,74.96738179,77.3197916,82.12412203,82.70719853,83.75566454,88.2309087,88.51483552,88.79489108,88.96601985,89.15390877,89.31975204,90.48070948,90.6710368,90.88622821,91.21039616,91.93707686,92.31709314,93.13162551,93.41754287,93.75507616,99.07122398,103.20595783,103.74482871]","[5,0,0,7,4,4,0,1,5,4,1,1,1,5,2,5,1,7,2,0,5,6,5,7,1,7,2,2,2,2,4,2,2,0,2,1,1,5,5,1,1,1,5,0,4,3,0,3,4,4,3,0,4]",87
"[0.06039755,3.82833102,4.24193711,5.54553723,6.55897644,7.10642019,8.14111117,9.10865717,9.14707171,10.25814553,11.92435893,12.01166145,12.85477677,13.05204459,34.82972984,39.02670533,39.99385462,41.67384969,42.05372541,42.41145411,42.47124841,43.32079016,43.35452576,43.76697061,43.89259517,44.29187914,44.95562734,45.16571059,46.94345474,47.95579753,48.66226885,48.91974719,48.93812608,49.256023,49.762762,49.88529201,50.92246078,51.38771898,51.88270357,52.15258255,54.22111198,54.79745992,54.94917214,55.21282293,55.70718766,56.53510812,56.93125498,57.95781585,58.18864441,58.2111507,58.28457647,59.92729372,60.74870874,61.56482377,61.68958799,61.70721699,61.89774629,62.01667986,62.15674096,62.17048088,62.51565733,62.70283908,62.74033905,63.08141931,63.22800225,63.44245234,64.41941914,64.65768226,64.7161003,64.84540373,64.94634939,65.07784256,65.38950035]","[1,4,5,3,1,7,5,7,5,2,5,1,5,3,2,4,0,0,4,5,4,5,0,1,4,1,0,4,2,7,3,0,4,2,0,4,1,5,4,5,1,1,4,5,5,1,5,7,5,5,5,1,4,1,5,1,4,5,1,1,5,5,5,5,5,1,5,0,5,4,1,4,4]",88
"[5.4353284,6.552174,8.21947378,8.39866895,10.07963051,10.31230333,11.50401198,11.53435146,13.33535532,13.40341871,14.36932371,15.87342097,15.99212954,16.1909958,18.08770694,18.22650167,18.54250345,19.81903665,20.71808612,20.89137364,22.13923606,24.65740248,27.3698198,28.18438295,28.91497616,32.75064354,33.18423857,33.36465492,36.60876462,37.8513164,38.23999609,39.85457272,44.66076614,45.72429734,45.7319308,47.12198998,48.46533882,49.63933359,60.59975022,64.42595014,68.08596937,68.70050439,68.70654817,69.04486554,72.58101458,73.10253628,73.23046757,73.70615769,75.73795368,75.85754449,76.18463909,76.60938435]","[0,1,2,7,1,7,7,7,2,7,2,1,4,2,7,2,4,3,0,6,0,1,3,6,3,2,7,2,2,7,2,6,7,1,2,2,4,2,3,0,5,1,0,0,2,0,1,1,0,1,1,1]",89
"[1.92300162,2.62678856,3.34502778,3.86417138,4.7194576,9.27438632,10.7178941,14.97028106,16.0142861,17.4968845,17.57766164,17.98452001,26.56818207,28.50398734,33.18208738,33.54215628,33.60370654,35.21136243,36.00157118,36.35669411,38.50958786,44.28377051,46.14845612,49.24106753,49.77127312,55.30922815,62.19409681,64.45317771,65.7929789,67.42407362,68.17511885,68.59895485,70.20248906,72.2623283,75.57711348,76.43578054,76.76969333,77.50825273,77.53562065,78.43109899,78.69155515,81.13809109,81.6157234,81.93531878,82.4473019,82.88263293,83.0166989,83.0586057,83.08453366,83.12568904,83.20252229,83.35581678,83.57293165,84.00113417,85.32800038,85.35601739]","[5,0,4,0,0,6,2,4,1,7,7,3,1,3,2,1,5,7,7,5,1,1,5,5,1,1,1,4,4,5,1,1,3,6,0,4,0,4,0,0,5,5,4,4,1,5,1,1,5,5,5,5,5,5,4,1]",90
"[2.68209768,3.05385165,3.45399488,4.63317751,5.41182884,5.79759452,5.80850708,5.90095171,6.11756969,6.25167253,7.28912971,7.61212844,8.45029438,8.45346722,9.75370648,10.3314987,11.05583112,14.00468493,16.13651292,17.4319638,17.66129051,17.98193563,17.99055979,18.17924271,18.5557769,18.6673741,18.79634986,18.96110803,19.04713835,19.33836014,20.45535752,20.61990833,20.74111554,20.81247962,21.49374022,21.62956877,21.74560619,21.83284093,22.54251206,23.08867911,23.57897373,23.77865126,24.5076793,24.60736379,24.62448622,24.73348462,24.84134896,25.19131008,25.63114574,25.80374309,26.81173191,26.88990677,27.1233011,27.32736009,27.77551944,27.90070281,28.28833273,28.92393985,30.01112933,30.33648313,30.75657243,31.61104449,31.67954297,31.71220947,31.97638606,32.03529293,32.06654275,32.35898588,32.72312279,32.74052677,32.8425287]","[2,7,7,1,5,1,5,1,2,5,5,5,1,5,1,1,5,5,5,1,5,1,1,5,3,1,5,5,1,1,6,5,5,5,5,5,1,1,1,5,1,5,5,5,5,5,5,1,5,1,2,1,1,5,5,1,5,1,5,5,1,5,7,1,5,1,1,1,5,1,5]",91
"[5.23226283,5.64210591,5.8773124,6.01981246,7.03326124,7.18586792,7.33620165,7.6715098,7.98537851,8.23394382,8.42075524,8.87679495,9.30032474,9.66411544,10.29893731,10.77242328,11.65328615,12.27251959,12.52308784,13.18667919,13.72819921,13.78566894,14.29345399,14.63665699,15.16472661,15.62075725,15.66737684,16.042166,16.16608938,16.27688032,16.73878307,16.8602953,19.54600632,21.27977116,21.68946213,22.94356449,24.01514575,27.72791554,28.47811391,28.86018864,29.25243836,29.50689136,31.36926845,31.51452239,31.76281557,32.07921905,32.46707892,32.88944743,33.1495441,33.46385877,33.49947875,33.5068917,33.79797398,34.13260874,34.51050406,34.82569675,35.45965845,35.59868171,35.94984747,37.37205028,37.89756118,38.41533333,40.03891142,40.69789686,42.08409815,42.71312576,43.38311546,44.53317483,44.91805128]","[0,4,4,4,0,4,0,4,4,4,0,4,0,0,0,0,4,0,2,4,4,0,0,4,4,0,4,4,4,4,0,4,0,0,7,4,2,4,0,4,0,0,4,0,4,0,6,4,0,4,0,2,0,4,4,0,0,7,6,5,0,1,3,4,5,1,4,2,0]",92
"[0.09962494,0.17420952,1.5157592,2.09871023,3.19912811,3.23019077,4.06099076,4.60900325,4.99842987,5.16432187,5.5427453,5.98098525,6.11703534,8.08966466,8.26715066,8.83748539,9.3941478,11.06227017,12.39123322,12.82165496,13.62504911,15.07561836,25.50839116,27.10054177,27.36285925,28.08994129,36.36684949,36.68765235,36.81209639,36.91471841,38.59332225,38.84237724,39.10585471,46.38870562,47.50693238,49.98202264,50.07222955,50.50069766,51.06389151,51.23593627,51.30298685,52.12531427,52.21158418,52.37100557,52.4521129,56.1313513,57.18606909,66.18421872,72.85874462,73.74873495,74.21537904,74.86546239,75.16094628,80.50429451,80.8727406,81.79863275,82.1652699]","[7,2,7,7,2,7,7,2,1,1,7,0,1,1,2,3,0,7,2,7,2,2,5,5,5,1,7,7,7,1,0,1,3,5,0,1,6,0,1,0,1,1,3,1,0,0,3,5,7,7,2,2,5,5,5,7,3]",93
"[1.70617922,2.39195726,2.4456878,4.30651675,5.0967033,6.45590598,7.18480252,8.5798723,8.9592276,10.39355529,11.79115557,13.36667098,17.51685584,18.41174277,19.20781594,19.41881876,20.02711823,20.24844428,20.61602044,38.9651982,40.86206196,41.73070683,47.61334601,47.94122238,49.40966022,50.36485134,54.5925494,57.19132764,60.71030803,61.13830798,61.72943696,62.27205219,63.27914611,67.42702251,67.81054124,69.07874496,69.35710597,69.67067945,71.57611916,72.21710408,72.23796442,72.37208748,72.49985909,72.73076764,73.00857712,73.14502034,73.25635033,73.33518302,73.38797429,73.45312912,73.59692538,73.91631971,77.27898,77.75307702,80.50244576,80.50598875,80.78427917,81.1741412,81.21755806,81.47186456,81.50961959,82.29930166,82.51340589,84.58608003,84.76077922,85.31036511,91.27763867,99.81568214,102.09681844,102.39995645,106.08638084]","[1,5,1,1,5,1,5,1,5,4,1,5,1,7,5,1,5,5,0,3,2,6,5,5,7,2,3,6,0,1,5,5,1,5,1,1,1,5,1,5,1,1,5,5,1,6,5,6,1,1,1,5,2,5,1,5,3,1,5,5,1,1,2,1,7,5,2,3,2,3,4]",94
"[2.62784179,3.65383467,5.32123538,6.02025332,8.50752763,9.42001251,10.59680858,14.10851163,18.59270321,20.14231002,21.16573883,23.13027184,24.27157011,24.65350587,28.11341769,30.27736231,32.50437863,32.75727345,36.48639553,37.67268688,38.84068238,39.18744599,40.00576102,42.29440359,43.06058399,47.19229714,47.22990494,49.40012646,49.42641675,49.48604893,50.60858108,51.05752174,51.60620287,51.63261383,52.98142817,53.47185183,53.95294701,54.04873005,55.86433122,56.85454135,57.68061507,58.33105459,58.48197051,58.58090806,58.74646925,59.21154102,59.41721655,59.62469471,60.92959449,61.17138652,61.24167957,62.49802666,63.82232305,64.33644953,64.4817765,64.49084279,64.49195972,64.51659997,65.29528843,65.68020312,66.31175256]","[4,4,0,2,1,5,5,2,6,1,3,5,1,3,7,7,6,7,7,4,0,7,4,5,1,2,1,0,4,5,4,0,0,4,0,5,4,1,0,5,4,4,3,4,0,5,1,4,1,5,1,5,1,5,1,0,4,1,0,4,1]",95
"[2.47311763,5.1225829,5.32511993,7.06695728,8.41462071,8.50468891,9.26266282,9.56171624,9.83818839,10.97999085,11.18294202,12.91029954,14.34198915,14.46378512,16.76008873,17.25898567,17.76567452,17.76840572,18.92924984,19.15702517,19.15854139,20.08054289,21.4728733,23.40413668,26.92721322,32.06966735,32.35320956,32.40517276,32.71411324,33.02902097,34.8693408,35.00074893,35.07590929,35.16359056,35.30839462,35.39323497,36.27121568,37.07313894,37.21356205,37.71083703,37.88962952,38.09163237,39.25292146,42.75005092,42.81239105,43.23481602,43.35133888,43.56184462,44.62757222,44.66064254,44.97489926,44.98590108,45.29964983,45.45594677,45.66681905,45.75311146,45.78461419]","[5,3,4,7,1,5,1,5,1,5,6,7,3,1,5,1,1,1,5,5,5,5,1,7,4,1,5,1,0,4,7,0,4,0,0,5,4,0,1,0,4,4,0,7,2,1,1,5,1,5,5,5,5,5,5,1,5]",96
"[0.7118558,3.69465499,7.21349867,10.57981468,10.82340905,12.27812076,12.39034499,12.4967542,12.50504241,12.88018217,15.24576384,15.48123532,15.48992536,15.84086272,16.46616113,16.5140902,16.95046192,17.11426045,17.12224348,17.46007961,17.65341581,18.91016925,24.4467695,29.25082928,32.67424822,35.1022813,35.94483349,36.13171045,40.06510021,41.4582539,41.9875109,42.58057964,42.89869352,44.5438289,47.66502753,47.70565601,47.85675104,47.89242213,48.08995039,48.15320164,48.20574041,48.2817642,48.85384798,48.9877371,54.14319784,56.59756963,57.83262896,59.07214539,61.39509043,61.88360031,63.22673899,63.35069372,64.70684039,66.03104329,66.89531097,67.92571821]","[5,6,6,1,0,5,1,5,5,5,1,5,1,5,5,1,4,1,0,5,5,5,2,2,6,1,3,2,5,1,0,5,1,2,4,0,1,0,5,0,4,5,4,1,0,3,1,2,5,5,7,3,0,2,1,7]",97
"[7.38236295,7.69607122,13.16374319,14.67037529,14.92159657,16.78349758,21.12947205,23.76231229,27.273733,28.92210632,28.93567503,29.1327797,29.47918818,29.91754724,30.57789169,30.83262522,31.72709415,32.40538574,33.20439661,34.1693672,35.04688639,35.84955437,37.82215263,38.40919405,38.4398193,38.49873304,39.75785951,41.16243175,43.72863839,46.07257475,46.6596018,55.17502262,70.80587222,71.35033252,71.99032541,72.2387745,72.47339558,73.9482209,74.29451855,74.52143788,74.83255012,75.81432188,77.54634692,79.08398254,80.29657896,81.89168634,82.38035839,88.47104258,90.25014004,90.75856291,90.7924145,109.15717643,110.24016429,111.99436927,119.2279694,119.50996293,119.72586821,119.82518101,119.84272014,121.06556777,121.41257988,121.76661655,121.93271503,121.93339945,124.05459854]","[7,6,3,6,5,5,1,5,1,1,4,4,5,5,1,1,5,5,5,1,3,4,0,4,7,0,1,7,5,7,4,3,3,5,0,4,0,1,1,5,4,1,7,3,5,0,4,3,1,7,2,4,0,2,7,4,0,0,4,1,5,0,4,0,2]",98
"[3.49929468,4.01643833,9.27779017,9.89670538,11.37666283,11.46001169,12.16467346,12.68465665,12.75653084,14.82492752,15.73815454,15.74592352,18.17463844,19.2194569,19.50710028,20.28288779,21.60886745,21.614543,23.11405903,23.5106807,24.50362151,25.48614032,26.98797051,27.35662752,29.03588113,29.42601447,31.80521813,32.00256013,32.99304885,33.44004975,34.6315352,34.92848454,35.19666808,36.53720818,39.2233402,39.71198944,41.30052052,41.6490204,42.20537871,42.83510806,43.61993182,45.55634808,50.38160054,53.67165526,59.71079316,64.62500408,65.42491901,65.48299912,66.22131299,68.9118723,69.23461911,78.21630937,88.47715096,88.73512177,89.87723592]","[1,1,0,4,0,6,5,3,4,3,4,2,0,5,4,0,5,1,5,1,0,4,4,0,4,0,7,4,4,4,0,4,0,4,0,2,5,1,0,5,4,5,1,2,7,5,1,5,2,7,6,0,6,5,1]",99
"[0.19324949,0.83791217,5.93351916,7.14567747,7.24659941,7.78442217,8.00038573,8.0438286,8.59547995,9.46559555,9.47017004,9.98874684,10.50480679,10.61619084,10.70084481,10.98170212,11.23028926,11.27310459,11.47489944,11.66469318,11.7316953,11.78342713,12.03689678,13.75450017,14.21896559,15.30280359,18.96562611,23.03885727,31.4600084,37.09258204,40.98166776,43.95777975,46.25304666,48.25947791,48.8507859,49.19603334,49.53676217,49.81156913,53.00269031,53.17234293,53.42145623,54.4090937,54.59058634,54.84869665,56.04031113,57.36240816,60.96614162,65.49797056,65.64754,66.22655326,67.03748492]","[3,5,5,3,3,2,1,5,1,5,5,5,1,1,1,5,5,5,1,5,5,5,1,4,5,5,5,1,3,7,7,1,5,1,2,5,1,5,5,1,5,5,3,1,5,1,1,7,5,1,5]",100
"[0.367535,0.84255517,6.88942491,11.604895,15.69675161,16.35089748,18.27628418,18.85353801,19.90782423,20.95811611,21.02873455,21.55751277,23.93689846,24.13309419,25.39249261,27.17340128,27.19295363,27.26957316,27.38229929,27.78844956,27.94874646,27.94953858,29.36896577,29.92795828,30.5001406,30.69788744,30.89675688,31.66592515,32.06528892,32.32017455,32.61668551,32.80409898,33.02388135,33.85706045,33.9244542,33.97221977,34.49141488,35.45847666,35.49703666,35.71957431,35.75363191,35.89719169,36.2268419,36.71892453,36.79240342,38.14858544,38.44244499,38.45709223,38.59098813,38.94096252,39.62451739,44.27625387]","[6,2,3,1,4,0,3,4,2,0,4,5,4,0,0,1,0,5,4,5,3,4,0,0,5,0,1,4,0,4,1,5,1,5,1,4,5,5,0,4,4,1,0,1,5,1,1,5,4,7,5,4]",101
"[2.38231367,3.7851832,4.37563232,4.49269526,5.70291186,6.40588291,6.84920271,6.92428652,7.61503604,8.4943669,8.65341158,8.935019,9.91368804,12.04264638,12.14936276,12.45261548,12.79092272,12.84837519,12.8576831,12.9045551,13.00154927,13.42227022,14.38504707,14.83090443,15.01408423,15.23584963,15.40599823,15.49191585,15.6165568,15.899227,15.95319055,16.13136465,16.39427726,18.17532283,18.4811951,19.07186565,23.85206056,24.69252717,25.14027348,26.33013479,26.88583541,27.22678335,29.19394649,30.12122546,32.99631457,35.65187148,37.17757991,38.35673345,40.51717158,40.66198959,43.19198731,44.73451677,46.42324806,47.21344939,57.16651154,65.30144433,67.49841739,73.49394901,75.09164671,75.10434263,77.06885827,82.02645904,88.05718607,88.36191274,88.84951712,88.95944281,95.04178131,95.91078282,96.1301406,97.28624658,98.24486735,100.58720222,101.37586179]","[1,3,0,1,4,0,1,1,0,1,0,1,7,3,1,5,0,0,0,1,1,2,5,0,1,0,0,1,7,0,1,0,1,1,0,1,0,1,7,4,2,2,7,2,7,7,5,7,3,1,7,5,2,7,5,2,3,2,5,7,5,4,5,4,6,5,6,3,4,7,1,3,2]",102
"[0.24319876,1.13134597,1.29924433,1.39617582,1.80335289,1.96561389,1.98434582,5.28482526,5.36502118,5.80637649,6.1377098,6.5186701,7.04086546,8.49236182,9.39430616,9.90258756,10.44184237,11.21180621,11.39157943,11.78340721,12.52688756,14.01342835,16.4776036,16.53636584,17.2123615,17.56093057,17.61382533,18.08719868,18.19421001,19.19947112,19.68564001,20.34424992,21.57286554,22.01654859,23.00553356,24.19220805,25.48816728,25.99362407,34.25460208,42.89545873,43.22459084,43.99568606,45.0636041,46.24503211,46.53908346,46.7280982,46.80625834,47.08646211,47.40942892,48.26740942,48.29763876,48.4399217,49.80330096,50.26082853,50.63840811,50.65715009,52.23260947,52.34057437,52.48781347,52.51141292,52.59207901,52.64096923,52.68654013,52.89062352]","[4,1,5,0,1,5,5,1,5,1,5,5,1,7,0,4,1,5,5,4,0,5,7,1,5,1,5,5,5,1,5,5,1,1,5,1,7,5,5,1,5,5,1,5,5,5,1,1,5,5,1,1,5,5,4,1,0,1,1,5,4,4,5,0]",103
"[2.7855868,4.58322264,5.87693665,5.95925827,6.34676613,8.54976131,9.28811099,12.55598961,12.75498078,13.1881604,13.78007543,14.18845328,14.2201993,15.40691478,15.5257916,17.68545866,17.94228793,20.67335722,20.9341356,21.11303841,21.66165041,21.96802485,22.11953342,23.39424888,23.78381043,29.95370197,32.41902075,33.100722,33.28625543,33.49490687,34.35133146,36.17405216,37.71024286,39.72024592,40.08398374,43.83461147,45.15915403,46.73728707,48.25636334,48.56083594,48.86803152,48.90245935,53.10973381,55.07100093,55.91306588,55.96401553,55.97504023,56.72718079,57.66541514,58.24831663,58.30405597,58.81262428,59.1946236,60.60626344,60.68524918,61.12758859,63.19112784,66.3824678,66.44396647,69.47226106,70.46461633,72.30632677,72.97311006,73.25568116,77.01259664,78.5279758,82.48883996,85.51741957,88.57446202,89.64591004,91.66363217,91.96247331]","[3,4,0,0,4,4,4,4,0,0,5,1,5,3,4,0,4,5,7,0,4,1,4,0,7,0,1,0,5,2,1,0,4,1,0,5,5,1,1,5,1,5,1,0,1,4,5,5,1,0,1,0,5,1,6,5,6,1,5,1,3,5,7,2,1,5,1,5,4,6,0,4]",104
"[1.70571738,2.2714673,14.39103018,17.13569141,17.57261193,18.66899183,18.86533926,19.06929144,19.1551156,19.43865592,19.69279762,20.30612467,21.30009839,22.51213073,24.43977724,24.60893102,24.66420929,24.813882,24.89094529,25.16267703,25.92284768,26.5355223,26.76226741,27.37350737,28.34762674,28.53786659,28.8237293,29.06918988,29.47697581,30.67114552,35.17862031,35.5726226,36.67652838,39.67268655,41.41816883,41.90655123,47.83667774,47.9416205,49.99505627,54.27186958,55.06984808,58.44837567,60.5855106,62.05913702,62.62791403,63.51571903,63.77858281,64.17632522,64.6222002,65.23764055,65.28318021,67.12849147,67.49528129,72.83604605,75.43123858,78.30119592,78.41462372,78.60147108,78.68051622,78.69135678,78.745904,78.972562,81.98399092,83.3262905,84.66252956,86.45974567,91.06833937,111.25315886,111.35705683,111.64490905,111.82123873,112.04650734,112.06324911,112.5941374,113.43631168,113.64133227,117.62665688,122.84055933,124.64261707]","[0,3,5,0,1,1,2,7,7,7,3,0,1,0,1,1,6,1,0,3,7,0,0,0,1,0,2,7,1,4,7,2,1,2,7,7,1,0,0,5,7,2,5,1,7,2,7,3,7,5,7,7,2,3,7,2,7,7,2,2,7,2,5,6,3,3,5,1,0,1,0,1,0,6,0,0,1,0,1]",105
