event_times,event_types,source_index
"[1.12064855,1.3727003,1.70101839,2.43228775,2.56948306,4.95028822,4.95575389,5.24343533,8.2997146,12.0948123,19.84571039,20.03606574,23.72733278,25.33318157,26.15945035,27.25496833,28.84760573,31.48218944,34.0450757,35.04297451,35.21969139,35.79935877,36.96658659,39.46344046,39.52642184,40.35642331,41.13078824,41.425499,41.44290799,44.39782293,45.35515365,45.55981795,47.27013016,47.62547977,48.97999056,49.64406419,49.98501263,50.72654816,50.81779762,51.09766878,51.41672727,53.73508941,58.7944921,59.72636674,59.86179626,62.69408732,63.62679744,65.44652976,66.88335078,67.1893852,69.31028998,72.47703132,74.340564,75.36456636,75.79296731,77.72193199,78.21676167,95.6866605,99.96093089,100.56864195,101.01100443,101.15017078,101.37076972,102.28289238,103.34179753,103.98127371,104.66260283,104.83806577,105.34374797,105.92997057,106.6237532,106.70169583,106.71407418,106.95424109]","[0,7,4,1,6,7,6,7,0,7,0,0,7,4,5,5,3,3,5,2,5,5,5,1,6,6,1,6,1,6,0,7,0,1,7,3,7,0,4,0,5,5,5,7,4,6,1,1,1,6,5,1,6,5,5,6,7,5,6,1,2,1,6,1,6,1,0,7,6,5,7,6,5,6]",79
"[4.27266231,4.42938822,4.7661945,5.97867074,6.38145597,6.42145846,6.5703595,6.67073047,7.32489574,7.32759295,7.38492004,7.45947008,7.57676522,7.62953828,7.96926452,8.83343506,9.48377784,9.53153923,10.24938181,10.2645939,10.74851278,12.22009481,12.30308707,13.64914168,17.87098285,18.05133358,18.32441033,18.49792355,18.57446043,18.93736056,19.22300951,19.45209944,19.53252578,19.57226081,19.76008144,19.90206019,20.01131384,20.36224099,20.46689891,21.21658717,21.7518471,22.19282571,22.40100689,22.41228708,22.58984325,22.62468562,22.92567909,23.51208724,23.54566364,23.74736658,23.77134934,24.21130551,25.72188002,26.22403636,26.46791188,27.34695667,27.82807351,30.1069477,31.95447667,33.14358672,34.81941636,34.96156737,35.17204419,35.25628747,37.57711282,39.39901695,41.06658257,41.39329129,43.02365379,43.08480032,43.90007524,46.87595407,46.94718608,51.02894169,52.54298239,55.47107148,56.60613471,56.70908565,57.09325851]","[0,5,7,4,5,5,5,1,4,6,2,4,6,6,1,5,4,6,7,5,5,1,4,7,5,6,6,6,7,7,7,7,4,5,4,5,7,4,4,5,6,5,4,6,6,7,2,5,7,2,5,6,1,2,6,5,7,6,6,4,7,0,1,5,6,4,5,5,3,3,3,2,4,2,0,6,7,7,3]",80
"[1.13564778,9.26933788,9.62174003,9.83593625,10.11693844,10.20123667,10.37104115,10.41923919,10.62017661,10.88126617,11.4737782,13.19288895,13.33421339,14.41722658,14.74436702,15.35301843,16.15454371,16.24813781,18.85726746,19.84186247,20.30600154,20.39005218,20.7629542,22.31551629,23.09249537,23.28703557,23.78008395,24.45148437,24.88827117,24.9606002,28.27581428,30.03416663,30.1682316,30.4253955,30.62177569,31.57434194,31.73083616,32.86049835,34.9511389,35.90081029,36.94981863,36.95951471,38.36931345,44.94585005,48.27427362,49.14395819,50.78812324,54.70515855,58.72650979,58.83092346,59.25598504,59.62512515,61.70778327,64.2307259,64.67874625,75.0707562,82.17199745,82.38561963]","[7,1,6,1,1,6,6,2,1,1,6,1,6,6,5,1,1,6,6,6,1,6,6,1,6,1,6,6,1,1,0,4,0,5,7,5,7,6,1,6,6,0,7,3,4,3,6,7,5,1,6,7,1,7,4,6,1,0]",81
"[0.8857133,0.98222957,1.69054267,5.54127396,11.47951465,12.90920306,15.65411897,20.28682243,25.44822459,26.10947159,26.26026854,26.70506652,29.71031403,30.01079362,32.2281485,34.11047609,34.77547441,35.60590299,37.07363831,38.88536039,39.99187763,54.2680893,54.72005446,59.41764684,64.91612365,65.13783624,67.50195003,68.67614505,69.63097797,76.24610853,76.89481884,77.86526495,78.7074204,79.16440101,80.15394648,80.6639521,81.03004508,83.02012416,83.07539585,85.16198473,87.77601947,98.16154099,101.92219983,109.95170263,110.38613859,113.85185626,114.16303274,114.17101774,116.52756459,117.53624038,122.09570866,123.67564334,124.43220545,124.91611377,125.96903504,126.05609268,126.76044802,127.34174834,127.46282402,127.49110324,129.09309408,129.68112823,130.00565971,130.03021493,130.05700385,130.63042027,130.99569979,131.37652789,133.91840295,134.98848939,135.56527061,135.6784742,137.06301728]","[6,7,2,6,3,2,2,2,4,5,6,5,6,4,7,5,6,6,7,7,2,1,7,3,2,7,2,2,1,5,6,7,4,5,5,4,6,6,6,0,4,0,3,0,5,4,5,6,7,3,1,4,7,5,5,1,0,6,4,5,4,4,5,6,5,7,6,7,6,1,5,6,0]",82
"[1.27111624,3.17512514,3.36851858,3.88286844,4.02673478,4.45445429,5.48276418,5.74917492,5.94446645,6.37457244,6.54728035,7.14023851,7.25778561,7.70673766,16.59508788,21.72096921,23.40036877,25.41951131,32.91643606,36.39489901,37.25253871,38.46048058,38.68522698,38.98803376,41.80880121,42.8841442,43.69207107,43.75039309,45.63039681,46.29823698,49.94211638,53.34235468,53.48503028,55.99131799,56.08139545,57.24697487,60.68980141,64.60917398,65.64288496,67.89297467,68.73611381,68.82407126,69.0463778,69.95051618,70.73765227,71.93204519,71.96890997,72.33213852,72.71375718,72.82215041,73.04956303,73.32393545,73.96050548,74.2895023,74.96837843,75.78388136,76.78465829,76.99432901,79.38017445,81.84471588,82.33545854,83.67024727,85.63491631]","[5,7,0,0,5,7,7,0,7,1,0,7,0,7,5,1,2,1,5,3,3,3,2,3,1,6,1,6,5,7,7,1,6,7,5,5,7,4,6,5,1,6,0,6,6,1,7,6,0,1,6,7,1,1,6,6,6,5,1,4,2,6,1]",83
"[2.5983981,4.07636544,5.13216312,6.35666667,6.49590698,6.77945508,7.13467581,7.26127577,7.80487658,8.50286845,9.18948122,9.62487897,18.1352946,18.5663155,22.30613061,26.2385858,27.32352078,30.75782038,34.28280993,34.47896985,38.95491041,41.79592644,42.92564457,45.04314879,48.02075856,48.1760094,52.17155562,62.82264367,63.83030337,65.64496103,67.32463613,73.90589169,75.04993946,79.67095542,80.53876262,80.66487941,85.46760046,85.59381654,86.49692917,89.9083154,90.12087461,92.38545416,92.65253052,94.6114205,95.84779636,121.80575399,122.78073428,122.92563124,123.02018157,125.01420181,125.22015353,129.66360175,130.83163714,141.19991095,141.60280138,141.83839737,142.45182982,142.53021441,143.03259548,143.40801334,143.64537038,145.63232352,145.95607865,146.14297508,146.33048903,146.5035782,146.9852157]","[1,7,7,0,7,7,6,1,0,1,4,4,6,5,5,4,2,4,6,5,4,6,2,6,5,5,1,5,4,5,5,1,3,0,7,0,7,0,2,0,3,7,0,7,5,1,6,1,6,6,1,1,6,7,0,7,7,0,0,7,7,0,7,7,0,7,0]",84
"[3.0711407,6.10276546,6.39765659,7.46548806,9.23323794,9.55161184,12.23116026,12.69286473,14.85629346,14.94398255,19.94583777,24.61604325,24.875324,25.0841435,26.0128654,26.13671011,26.65623636,27.7070744,28.27331715,31.59190489,33.1397076,33.95871559,34.05591247,40.43762086,40.99691604,41.86087684,45.01055892,48.65587637,49.34920574,49.86949093,51.92001786,52.14585691,52.8322476,53.25156623,54.12281102,54.53528443,54.57421242,55.0638497,55.16470407,55.51612999,55.72875345,55.77106228,55.88459539,56.13581807,58.30796357,58.64488482,60.43761048,61.18625934,61.46307639,64.48023738,66.00998036,66.63858424,67.35685601,67.93008525,68.13593595,71.01724065]","[0,7,5,0,7,0,4,1,7,2,5,2,5,5,2,5,5,5,3,5,7,2,5,5,4,5,5,7,6,1,6,7,5,1,6,6,1,0,6,6,7,7,2,5,3,1,0,7,7,7,6,1,2,6,5,7]",85
"[0.1759246,2.43236468,4.48910923,5.1747485,17.45439912,18.10293268,18.11915293,20.79518046,21.27953382,21.55743924,22.83459991,26.42824219,30.4569688,30.92298532,31.02295257,33.14070406,36.23492346,36.71292301,38.74521384,40.94433084,50.34645697,50.48570333,50.87426357,51.16204497,52.01343698,52.93072355,54.72414841,55.01063077,55.97770074,58.4858678,59.70462255,63.90686155,69.88956535,71.60559916,71.76847438,72.17393229,72.20035096,74.23420469,74.37569487,76.37085383,77.48722199,77.65845452,78.15918416,81.54375169,84.87172471,87.30568155,88.43083557,88.57682342,93.49236415,93.67843002,96.40542067,96.85312389,99.02705955,100.27456715,104.7091007,105.78944836,105.94625406,106.28110454,107.1479841,107.24718214]","[7,0,4,7,4,2,2,5,1,2,5,5,2,5,3,5,0,4,4,6,1,6,2,1,2,5,3,4,4,1,4,1,1,1,7,6,6,6,1,1,6,2,6,1,6,7,1,6,1,7,2,1,7,0,1,6,1,6,1,4]",86
"[11.44933494,11.9763254,13.16843608,13.72719797,13.90696795,14.22412895,14.29434128,14.38328307,15.01105909,15.0235565,15.27637793,16.61978173,18.07430963,18.60832563,18.86082177,18.92062547,19.13741279,19.29546909,20.30323051,20.31473546,20.69308324,20.77840353,20.8500067,21.37210075,21.92310329,22.0798882,22.13251281,22.40987315,22.86115756,23.79280714,24.10774232,24.49339416,24.51240446,24.59854459,25.09563063,25.22506048,25.42377778,26.06986397,26.19340076,26.70800234,27.54469868,28.49500968,29.95940749,35.32055169,35.40386329,41.71023426,42.23007912,45.31440338,46.06929029,46.57191622,47.75925575,47.79890383,58.51716879,65.32111952,68.4989791,69.26806428,69.3632922,69.66316058,70.0055376,70.2304339,70.28025489,70.6716047,70.78756713,70.86785043,71.13873249,71.14982744,71.24687559,71.4358923,71.45191199,71.49838698,71.56860884,71.90423328,72.63469658,72.69889531,72.75661092,73.39340492,73.42352154,73.84661492,73.9244819,74.51079436]","[2,1,6,7,0,0,1,1,7,2,6,6,1,0,2,6,6,1,0,7,6,6,7,7,0,0,1,7,0,7,4,5,7,6,0,0,1,1,6,7,7,6,0,7,0,0,5,5,2,0,4,5,1,1,2,0,7,0,5,0,7,0,7,7,0,7,7,7,0,0,0,7,0,0,6,0,7,1,7,7]",87
"[3.26034721,4.49802433,5.83964211,6.55142519,6.95648814,10.1698897,13.31695327,14.83859414,15.88434479,16.03630536,17.81006381,17.89904493,18.20967298,18.26814184,19.15984198,19.49191899,19.63980096,19.76499053,19.76734366,19.79162145,19.86903401,19.93482931,20.01444288,20.332282,21.04833772,21.13459273,21.39714388,21.7830214,21.8554516,22.04441155,22.19484741,22.32117853,22.5531321,22.77484237,23.09754286,23.11407653,23.50590499,23.53141142,23.59356842,23.75082392,24.09451252,24.41218506,25.06113346,25.08948605,25.30431471,25.70953332,26.40104978,26.76585067,26.85540049,26.92651749,27.68885695,27.80011597,28.0765982,28.42310694,28.86138609,29.87595733,30.47279196,30.81148836,32.92458022,33.29735607,33.33552054,33.41710946,33.9743878,34.11145697,34.16659404,34.52483693,34.77332388,34.99164089,35.50862475,35.53620949,35.58033476,35.5958549,35.81038495,36.3953503,37.61898171,38.01168437,38.65249388,38.78564612]","[5,5,4,1,1,2,1,1,4,4,7,5,3,0,7,1,7,0,7,0,0,7,7,6,5,0,7,3,7,4,7,7,0,7,0,2,7,7,7,0,0,0,7,0,0,7,0,7,7,0,1,6,0,7,1,7,6,1,0,0,0,7,3,1,0,7,0,6,0,0,1,7,7,7,3,0,0,7]",88
"[6.8295633,7.11828199,7.29959324,7.71218795,8.34143949,10.73980314,19.66572884,21.55882921,21.98501375,25.86172405,28.33934792,28.74523033,29.19699486,31.83850409,33.42504206,33.47204845,39.17721266,39.730872,41.82000054,44.2941708,45.52908773,49.50871751,50.66816733,51.26946718,52.83321766,58.14285793,65.25074508,68.26046543,68.44700467,70.80326076,73.10435306,77.27994531,77.7984579,77.85585267,78.71658493,81.18641926,82.40970096,84.60768144,87.04686512,91.44606627,91.88174971,91.96526902,91.97270936,92.00249505,92.8978077,93.8135829,93.93431442,94.13543339,94.47050414,94.75187822,94.91763369,94.94889166,95.47327009,95.81760565,97.14744315,98.64842345,106.24955671,111.39658261,112.32397314,116.89651658,122.00220561,122.51573621,123.71607794,130.35139622,136.26030112,144.45914856,145.09806229,145.14648285,145.15328954]","[1,6,1,6,6,7,7,5,2,1,1,6,6,3,1,6,7,4,0,2,7,5,7,2,0,3,4,7,0,7,1,7,1,6,5,6,4,5,3,7,7,0,7,7,0,0,7,0,7,0,2,7,0,5,5,5,6,0,4,7,0,7,5,1,4,5,0,5,7]",89
"[1.06270072,7.62659996,10.75263507,11.29081557,12.29793624,13.01712666,13.38070886,14.57682436,15.13242616,15.30644062,18.39201234,20.77099476,21.77112653,31.03794486,38.8458113,39.15602418,39.49843039,40.24491543,41.71506471,42.32158676,42.4711442,42.86138714,43.06478149,43.36957502,43.51789914,43.62085509,43.71397737,43.74373556,43.81288917,43.87376308,44.03529491,44.29853791,44.33630257,44.78823031,45.48196217,46.10798727,46.26897884,46.54168476,46.81968555,46.89675741,48.02027619,48.37941018,49.93236376,53.42908133,53.76255464,56.13560723,61.28651213,64.99183906,66.10869208,66.33275654,70.2107628,72.01140206,72.49020815,73.0305899,76.05654227,77.4696642,77.72962093,77.86269158,78.84535147,79.31444886,84.64272041,86.32373773,87.16324282,88.37010951,88.64958984,90.25857794,91.59234237,92.53896719,94.50834645]","[7,5,4,5,5,2,6,5,3,2,2,1,3,3,4,5,1,6,4,5,5,4,3,5,4,4,5,4,5,6,5,5,4,4,5,7,5,6,6,6,5,5,6,6,7,2,1,1,6,6,7,3,7,2,1,7,2,7,7,1,6,0,2,0,7,4,5,7,6]",90
"[0.58015614,6.18487223,13.65884334,17.30958083,18.20723058,24.77459682,27.46062788,28.32733674,28.83889399,29.39022973,29.54388875,29.90145598,29.91848192,29.91879161,30.32161859,31.64154594,31.80753693,31.98789315,32.23432671,32.48439997,32.80075928,32.86243674,34.17326999,34.86774073,35.38211532,35.39885526,35.81102865,36.63376797,36.76583545,36.94279868,37.63861244,37.68606938,38.66113343,39.45339588,40.15415901,40.51953841,40.53149662,40.81054653,41.62609838,42.22717543,42.45438705,43.7741053,45.03168066,46.12214589,51.43904239,53.63642317,60.17509236,69.31535425,71.49938707,81.65661361,81.75274109,81.84080616,81.93395968]","[4,5,5,5,1,4,7,0,0,4,7,7,0,0,5,7,0,5,0,7,4,7,0,0,7,7,0,5,0,0,7,7,7,3,0,3,7,5,5,7,7,2,0,0,4,7,6,5,5,0,7,7,0]",91
"[2.7174379,5.90212982,5.97966171,6.63499067,8.40111293,11.4113512,16.42963158,19.30217322,19.59062399,25.86275515,27.52914396,36.10814411,40.39821215,42.07766103,42.28195411,44.84065293,45.16827098,46.50993144,46.88740071,48.41339816,48.49025227,48.55024128,48.69322696,49.59416586,51.81324106,52.68566629,53.12390629,53.27644973,58.89565911,63.95136732,74.69746978,77.54316988,77.92109798,77.93661501,78.13397086,80.02269647,80.23568385,80.41031622,80.72540183,83.28797396,86.60068458,90.63340465,91.17189323,91.86729267,92.78722357,93.59236237,94.3530477,95.72025496,95.84024926,96.11323759,96.76119469,96.8307627,97.49415524,97.76617987,98.78232883,99.00167772,99.50506825,99.9548554,101.9985274,102.21823525,102.54049855,104.84246507,105.45894613,111.73641226,111.81578117,115.02236581,115.09780344,116.17813686,117.18835315,117.48165136]","[2,1,1,6,2,4,5,5,5,7,7,2,2,3,0,0,5,7,6,7,5,3,6,7,7,4,5,4,7,2,7,0,1,2,1,5,2,4,0,1,3,4,2,5,6,0,6,5,4,5,4,5,5,4,6,5,7,4,5,6,7,7,4,7,6,5,6,6,2,7]",92
"[0.58250031,2.08024482,3.07600619,3.89710386,5.47681421,8.65281472,14.83970762,15.58245365,17.17588035,17.25445038,17.44163595,17.53092585,17.85658049,19.7088232,20.70065736,22.30152135,24.30839932,31.72950491,32.85421369,33.19194979,33.72225252,33.76230938,34.04406067,34.07835897,34.34034249,34.82511309,35.45440329,35.81324056,36.23607131,37.07238167,37.43686394,37.71647537,38.2538304,39.18611101,39.54609604,39.64474751,40.06403207,40.26254658,40.56416833,40.60590657,40.67369269,41.49633363,42.17380231,42.17447754,42.43667567,42.85299094,42.89072925,43.88943093,44.42764027,48.72784022,49.96869718,50.24287132,50.71523,51.27908819,52.40763617,58.76456726,58.76481039,60.84900658,60.99962321,62.6968358,63.00643015,63.15223643,68.3542047,71.14472543,72.07839631,76.7861534,77.13393821]","[7,2,0,7,0,7,5,6,1,1,0,6,0,7,5,0,7,7,1,1,0,7,6,1,0,6,1,6,1,7,1,5,1,0,6,1,6,7,6,1,1,2,1,1,6,4,6,5,0,5,1,7,7,0,7,0,4,7,0,1,7,4,7,2,5,0,3]",93
"[4.58804769,5.21766465,5.57963322,5.69830554,7.66906691,7.70892645,18.96325542,19.03323518,19.41476091,20.25388848,27.94769471,28.01595669,30.26532934,31.22205816,31.34203721,32.16217522,33.36793968,34.33584752,34.87105482,35.60381879,38.21856481,39.15370288,39.49749671,40.11980225,40.89951518,42.23274233,42.34802272,42.72973088,43.69801055,44.59510975,46.10429603,47.73831984,48.02753108,48.38518993,48.70095245,48.81059641,49.26959687,49.46232729,49.50494828,49.79045953,50.48571476,50.8688472,50.87016672,50.97760515,51.14467803,51.43910986,51.52446017,53.26945186,53.52065243,53.68770904,55.58904942,56.00848824,56.20746137,56.25462007,56.5142146,58.14840867,59.15157677,60.31110918,62.57528185,64.58528374,65.20608582,67.90345794]","[1,6,1,6,6,1,0,7,4,0,1,6,2,5,5,2,6,5,7,5,6,1,1,6,4,1,0,2,3,3,1,6,1,1,3,6,1,3,6,1,1,6,6,6,1,1,6,6,1,1,6,3,1,3,1,6,5,4,1,3,6,0]",94
"[3.75551351,4.87172656,19.37434341,19.503026,19.57871937,22.90986832,25.39954128,28.31414285,32.73982015,33.02655833,33.18493945,38.71114766,45.90985486,48.82048584,51.8106546,53.45197501,54.39476773,72.60343215,73.00128495,74.37754889,77.49870276,77.5854464,78.89914573,81.1215208,81.70451804,84.55929654,84.95275111,85.18595299,87.13321016,87.54740519,92.53511029,94.91898646,95.11521444,95.95910046,96.36687217,96.43617594,96.57846418,96.59418621,97.00953486,97.14924924,97.43820873,97.64903698,97.66764008,97.85817506,98.09072279,98.18821006,98.19888889,98.26807894,98.44980574,98.6200573,99.77199944,100.33822601,100.69043909,101.44356685,102.48191845,102.49334086,102.54095324,102.66582556,103.09672168,103.81153325,103.98318425,104.08105343,104.22194524,104.27965688,104.29377915,104.78521253,107.09603014,107.23852129,107.2749935,107.307951]","[6,0,2,2,7,4,5,1,4,5,4,4,3,1,7,1,7,3,3,1,3,1,3,2,6,0,0,2,2,1,5,4,4,5,5,4,6,4,5,4,4,5,4,4,4,5,5,5,5,5,7,6,5,7,5,6,6,4,5,6,4,7,4,5,4,5,4,5,6,0]",95
"[0.33165331,0.33525738,1.14345895,3.69675559,4.14884055,5.01968146,5.13831983,5.49947465,6.05032628,6.21364706,6.27069227,6.44999392,6.5063595,7.3138303,8.41023385,8.80297015,9.09372202,9.49668041,9.78495034,10.37209945,10.98589154,10.99436148,11.05546014,11.05687653,11.22673924,11.43652889,12.23160708,12.24979957,12.61740853,13.68767204,16.16214535,16.76796132,19.57922003,20.00179106,20.48007942,20.72636548,20.84717346,21.05462296,21.33803034,22.0691319,22.30476841,23.08855993,24.11239743,24.15597339,24.22532301,26.00144976,27.96667967,28.34670061,28.59854314,28.70531192,29.24326964]","[0,2,7,2,4,1,6,1,6,6,1,6,1,1,6,6,6,6,6,1,6,6,4,1,1,6,1,6,6,6,0,1,5,0,7,7,7,5,0,7,0,7,0,4,4,1,7,0,4,1,6]",96
"[3.20500073,3.74757405,3.77784567,3.87278443,4.22039919,4.31656628,4.63303761,4.76552808,4.9898159,5.14030483,6.18708689,6.44598567,6.87395785,7.24493532,7.66487699,7.77915359,8.55844908,9.25357025,9.39115203,9.39159478,10.03388956,10.12115134,10.57488109,10.63034568,12.15657738,12.35164201,12.98226735,13.59129438,13.70395059,14.28523124,15.9164287,16.3453233,16.46094173,16.82933659,19.14549228,19.82597339,21.09512431,21.49076889,21.94393665,22.30413732,23.61563276,25.07728762,25.64377852,26.65788193,27.41558969,28.35215858,28.91602983,29.89141849,31.53538878,31.68033145,31.82860485,31.88530342,32.16665335,32.27108358,32.70750053,33.02296144,33.35124189,33.44802338,33.76287745,35.75928738,36.092031,36.21716807,36.38897026,36.73204199,37.51961484,38.35454194,39.81446692,40.26603488,40.70706125,41.5256454,41.55505428,41.56062129,41.7606305,42.14927823,42.6797321,43.40299184,44.48307319]","[5,4,5,4,5,4,5,3,5,4,0,6,6,4,5,4,5,6,5,6,4,5,5,4,5,6,4,4,5,4,0,6,4,2,4,1,4,4,5,5,5,4,6,5,5,4,0,7,7,5,4,5,1,5,4,5,6,4,4,5,4,6,6,5,5,4,5,4,5,4,4,5,3,5,4,1,2]",97
"[1.34228914,1.7353077,4.12520855,5.07289335,5.67031623,22.53156786,24.26652298,24.42149532,27.42760889,30.36419742,33.62330053,34.6121516,34.81258071,34.82555111,38.15751041,40.37469213,41.21443311,43.00255351,43.82147447,50.985457,53.35606283,61.07103223,62.53620816,64.92588246,66.54988685,71.14179777,71.78855891,72.58108384,72.96903512,78.00470963,78.29473314,79.63780801,81.45769929,81.61173954,84.31557688,84.55604804,84.91798062,86.13203993,87.38116185,93.86782936,94.83905582,98.74707314,98.95552323,99.20817994,99.36016166,103.57891306,103.83688377,103.87931528,106.36459539,106.45812478,107.85966473,107.92982135,108.28227363,108.28494144,108.4031057,108.44517611]","[5,4,7,5,0,7,0,7,2,2,4,7,5,6,3,5,6,1,4,7,7,3,7,5,6,5,6,6,3,7,0,5,6,0,5,6,7,7,6,1,2,3,1,7,4,2,6,5,0,4,7,4,5,6,4,4]",98
"[5.76165237,6.18680578,6.40500907,8.88377525,9.21744295,9.23788848,9.39095746,11.87268655,12.39367009,19.88489586,20.06940681,20.70944157,22.06781496,22.08604393,23.09813845,23.12964701,23.55064385,25.22415454,25.76151753,26.34093899,28.11471888,32.39942692,32.45241931,32.78963529,33.19929364,33.49693392,33.59314058,34.05868015,34.28205883,35.44127776,35.90197015,36.10113647,36.25258432,36.47335665,36.56409096,37.54397195,37.58160141,37.79444298,38.07236693,38.90835843,39.20528546,39.35362475,39.54086163,39.78194339,40.04398123,40.11501976,40.51480716,40.60075045,40.8945559,41.07608029,41.44304895,42.05403897,42.19610971,42.82603363,43.48169153,43.57125375,44.58897213,45.03499679,45.53301817,53.20246318,54.00473665,54.2324892,55.37035884,56.02601882,56.92818868,57.48713247,57.98419087]","[2,1,5,1,0,5,0,7,0,6,1,6,4,0,1,6,0,1,6,6,6,2,2,5,6,5,1,1,6,6,5,6,1,6,6,6,1,6,6,1,6,1,6,6,6,6,6,6,1,6,6,1,6,0,1,2,7,0,6,0,3,7,6,5,2,0,5]",99
"[8.97461712,9.32587095,9.80056692,12.30036105,12.38555575,13.50966368,17.16506381,18.10344153,19.62976418,20.14656999,20.78844732,21.06433695,26.05623342,26.49265198,29.96224887,30.12102006,31.84828274,33.69588738,41.95917428,46.7985396,47.23747688,50.49078625,50.94973165,56.09094705,56.7271071,57.56136278,59.53112582,59.96127791,60.12554704,60.49305533,62.0339715,62.36466135,65.89721858,67.31213699,67.7951982,68.46879371,68.48723909,68.55256017,69.23849793,69.51438372,70.80381981,73.40771713,73.48754857,75.83326178,78.22941553,78.2397662,79.40484875,79.56034588,79.65179377,80.29468456,81.03796145,82.60573262,83.0674044,83.38131708,84.97582831,85.52463107,88.26648689,88.3545238,89.50663967,89.52478794,89.94179165,90.51824743,91.36954894,93.3518268,93.87022472]","[3,7,0,0,7,2,2,2,5,5,5,6,3,5,2,2,2,2,2,5,6,7,3,1,3,6,2,7,3,1,5,0,1,3,7,7,0,2,0,5,5,0,5,7,1,6,6,1,6,6,1,6,2,1,5,6,0,2,7,0,6,7,1,7,0]",100
"[6.59765323,9.84455763,13.38096527,13.45725067,13.51863961,13.83234387,14.10468908,22.85096103,27.24073387,27.34295362,27.7884623,27.87541393,28.91417932,29.24686109,29.31277572,29.98325859,29.99641258,31.21950163,34.01469968,36.5572536,38.71987848,39.93822442,47.14764782,47.16915236,47.29601695,48.4397565,48.79196696,49.34872446,49.47425371,49.65593655,51.82296266,52.4701786,52.49345122,53.2275432,56.56687446,57.19135038,57.2802303,57.44647736,58.40280479,58.52229063,58.83075403,59.33795071,60.34689037,60.49610685,62.00401387,62.54083635,62.77555846,65.95917665,66.45589401,66.67376547,68.69995617,69.44027153,69.62004007,69.78983001,70.34635872,71.35041298,72.18732409,74.18620953,74.47796176,74.83322033,78.82908938,79.57696987,80.15632991,80.99818551,81.05681457,81.66191873,83.00563535,83.09046976,83.98048633,85.10804259,85.20204816,85.25762879]","[6,4,5,2,7,5,2,1,0,7,7,7,7,7,0,2,5,0,1,4,0,5,1,6,1,6,1,6,1,5,6,2,5,5,5,0,6,0,7,2,0,5,2,5,7,5,0,0,5,7,0,7,0,7,7,0,1,6,1,6,6,1,6,6,1,6,4,1,1,6,1,6]",101
"[2.91756442,9.11598748,10.04552469,10.06662643,19.02284011,22.5151308,23.57379616,24.78264756,24.99756872,27.64293344,30.94840654,31.0332913,31.03358775,35.72885804,36.35729576,37.98197809,38.22511802,39.12894225,39.32300191,39.96771492,40.54390138,44.08352695,44.9240553,48.35484682,48.395431,49.7656363,50.01403308,50.05022786,50.36196901,50.46687496,51.37645653,51.39285141,51.57478005,52.4356949,52.77572908,53.80797592,54.26880797,54.89900819,54.96510446,56.14658595,56.32846084,58.30116005,60.74043525,61.52850612,62.00531693,64.99041391,71.01750163,71.196394,71.35766057,72.3640213,73.87393493,73.88733245,79.5127208,81.00472371,82.34836951]","[5,0,5,1,2,1,6,3,1,3,4,2,5,6,1,1,6,6,2,1,1,7,0,0,7,7,7,7,0,0,7,2,0,5,7,0,7,7,3,0,7,7,3,2,5,5,6,5,1,3,4,6,7,0,5]",102
"[4.89636521,9.35931668,10.14870731,14.44550029,16.13607589,17.59729084,18.59400501,20.30981375,21.54227818,30.24916789,33.27900179,33.71322136,36.53922061,38.11130524,41.84261776,42.93422942,45.8050616,61.79857855,67.78752082,74.64213222,79.12335909,79.59856105,81.44416192,82.39034201,83.09393546,85.67997807,86.14809514,86.65349447,92.16844295,95.37090291,96.06141966,102.87341129,104.16700789,104.49636337,104.78471843,105.27685971,105.6417038,106.56486873,106.81850108,108.01242439,108.39997955,111.12930404,113.85441852,116.500904,116.89617796,117.01619816,117.8532231,119.37319984,119.96055794,131.24343849,135.05312592,140.66862344,140.9645031,141.84552943,143.78817037,145.24871871,145.27663358,145.56406307,146.1317529,146.50917858,147.00203983,147.488839,147.62528819,148.03307745,148.22990022,148.87118989,149.12175282,150.44590424,150.88323157,150.92637456,151.6552269]","[1,3,1,0,2,0,2,3,6,1,3,5,6,6,1,0,5,4,0,4,4,0,4,5,4,1,6,1,2,4,0,5,3,5,6,4,0,1,6,1,0,7,3,4,7,0,1,7,0,7,3,4,1,1,4,7,5,4,5,1,4,5,5,5,6,6,4,5,4,5,6]",103
