event_times,event_types,source_index
"[3.53720991,5.16382171,5.36238561,7.8552556,7.97572351,8.2167559,8.30907544,8.61720468,9.54378734,9.62440763,10.81642971,11.53548524,11.88236977,12.28544979,12.32553284,12.72514382,12.94921114,13.37259969,13.58500218,13.73301155,13.98106619,14.19882353,14.37211387,14.83329009,15.09433062,15.0987813,15.4516489,15.98281215,16.04875988,16.78883307,16.93108252,17.43887783,18.21056249,18.65667743,18.89716903,19.06981937,19.39067696,21.34895466,21.57104485,21.72598229,21.90101236,22.54675921,22.87373479,22.88011353,23.35658614,23.82470747,23.9841624,24.10449981,24.3404713,24.35641618,25.12138334,25.20974241,25.53724254,25.98593848,26.21762833,26.48481155,26.59216021,26.95438769,27.40526374,27.55802575,27.67180878,27.67830487,28.00688813,28.3052204]","[4,5,1,5,1,5,5,0,5,2,1,5,1,5,5,5,1,5,1,1,5,5,5,5,7,5,1,5,1,5,1,1,5,5,5,4,0,1,5,5,4,1,1,5,5,5,1,5,1,1,2,1,1,1,5,5,5,5,1,1,1,3,5,5]",80
"[0.77371185,9.34015815,11.48748094,12.36692664,15.42618737,24.01007886,25.00967726,25.65311225,26.38580094,27.73657943,28.70562837,32.12424024,35.88422882,38.48791662,40.19556375,41.21835951,41.95085886,42.40073557,45.91027575,52.15426383,54.86734572,55.5886681,56.37307335,56.4511296,57.57717032,57.69387793,58.89576635,59.38376552,60.04922478,60.53778043,62.27988166,62.31777077,63.587744,64.14742832,64.39684828,64.81091839,65.71213768,66.37499761,70.2938745,74.55819162,75.24481564,75.51606301,76.55340836,76.58320645,76.61413474,76.72062492,76.99758764,77.48675218,79.00063077,79.78843159,80.17873234,80.67173517,80.87455565,81.34690216,81.66140812,82.30526935,83.5051792,83.99455554,84.23027375,84.69829276,90.45253243]","[2,0,4,4,0,6,1,7,2,1,5,6,1,3,1,3,5,4,2,5,5,1,5,1,5,6,5,1,3,7,2,0,1,1,0,1,4,7,5,4,0,5,4,6,4,2,0,4,0,1,5,5,1,0,4,4,1,1,2,5,5]",81
"[1.96164569,4.67031089,7.95680211,9.9766488,10.16039505,11.05668802,11.1299707,11.492054,23.38534252,24.3564187,28.77970561,29.14971613,32.06955418,33.42213113,33.83295483,34.26625227,35.00160621,36.79103415,37.60577481,38.07496187,38.32508069,39.22471102,39.5064875,39.50767016,39.72382956,39.74773149,40.33046179,40.34459404,40.61956712,41.42365006,41.59574808,42.33967897,51.07728211,51.65372755,51.71111778,52.85118238,57.92522073,58.63175309,58.91634204,59.71629395,65.3218067,67.06384823,69.26579636,72.27344537,72.42279813,75.04416926,75.35097766,76.84187166,76.98766357,77.20895859,77.68024461,77.90525717,77.96044398,78.60304859,79.50692519,81.08099477,81.57997714,81.61960764,85.42259571,85.49199064,85.66640343,88.24421991,88.57184509,88.93176342,89.53467047,90.680957,91.4601153,92.42506248,92.60517841,93.21398066,93.26842308,93.58429693,93.59458803,93.81641257]","[1,5,7,1,2,6,4,0,4,7,3,5,1,5,1,5,5,1,1,5,4,0,0,4,7,0,4,4,0,4,0,0,1,5,5,1,1,7,5,5,1,5,6,6,6,5,1,5,1,5,7,1,3,5,1,5,3,1,5,1,5,1,5,0,2,1,5,5,1,1,7,6,5,5]",82
"[1.20230812,4.91651738,10.0681727,10.86101215,17.84664682,18.43562893,18.67578557,19.15456558,19.36645927,19.46658957,19.50614287,25.63998107,29.21468063,30.49900908,33.74314916,35.02646118,35.14898003,36.73731134,37.87539986,45.22447981,46.16520998,46.98600535,47.00787796,47.21580253,47.94673449,47.9824028,48.03900211,48.76827015,48.90681263,48.94436879,49.01533842,49.061191,50.15720853,50.62735606,51.0984479,51.56471418,51.68266802,51.96116157,52.47404447,52.66092156,53.05351377,53.06222421,53.62209861,53.90021774,54.05125599,54.50721539,54.51269645,55.0411763,55.39269008,55.42366688,55.54892559,55.65473542,55.6912999]","[5,2,2,3,0,5,4,1,7,5,7,0,2,4,0,0,4,4,5,0,5,5,1,5,1,4,5,5,1,5,5,2,1,5,5,1,5,1,1,5,1,1,1,5,5,1,1,5,1,1,5,1,5]",83
"[5.24664573,9.23856005,10.57688703,16.63641944,18.5742466,18.64874672,19.2775174,19.38136915,20.41823443,20.74928773,21.16839501,21.46653811,21.69836819,22.45645328,22.58807405,22.66155631,22.72978353,23.44712924,23.53181989,23.8824672,24.40977962,24.55301546,25.0604341,25.20302193,25.57027579,25.76488122,26.44784551,26.55790733,27.49394197,27.56786059,27.62118764,27.67784677,27.69138364,27.7696712,27.88392795,28.27629742,29.12758018,29.3823242,29.85958687,29.93963512,30.17200918,30.63138791,30.64979684,31.83116467,31.89443589,31.92419156,34.58828972,34.79475778,36.04162777,36.23117135,41.0695369,43.04020085,43.70954571,44.09760997,44.32559007,44.91017492,44.94199075,45.99319193,46.33516879,46.37192488]","[5,4,5,0,5,1,5,2,5,3,5,1,1,5,5,5,1,1,5,1,1,5,1,5,4,5,1,5,4,5,0,1,2,4,1,4,5,5,7,3,1,5,1,1,5,5,2,1,3,5,4,1,5,1,1,5,1,5,0,4]",84
"[2.13729358,2.82886228,3.11629172,4.10262986,4.11138377,5.83503628,6.21147085,6.77438655,7.13811456,9.43676591,10.50300814,11.61915646,11.94292612,11.9742474,13.18289462,13.59949598,14.10397363,14.40919489,18.02624376,18.28802443,18.44376255,19.0277457,19.34347495,21.79215465,22.15770091,22.52903243,25.35255039,25.56244945,26.51664327,32.78692168,37.16330715,37.17584919,37.24149013,37.42461549,39.96719125,41.31576063,42.1492068,42.43149145,42.70857085,42.79739848,43.26437156,43.66750579,43.78592566,48.10630209,50.33997602,52.1381378,54.47504467,62.74072833,63.00714143,64.37735474,64.55204366,65.99192455,66.27523002,66.4759439,67.01247016,67.61347094,67.9781988,68.59933874,69.24565046,69.87270249,70.00079614,70.21357428,70.55934372,70.56977025]","[1,5,0,7,2,4,0,0,4,5,1,5,5,1,1,5,5,1,1,5,1,1,5,2,1,5,5,2,2,0,0,1,2,3,5,4,4,2,0,0,2,0,4,3,3,6,6,5,7,1,4,0,7,4,0,1,1,4,0,1,4,0,4,5]",85
"[1.83513467,3.64751662,3.95770437,4.24237586,6.95713961,8.36450832,9.91568875,10.08060678,11.45442928,12.14650706,14.43658,15.29761865,15.82875157,18.13609797,20.68268366,26.24216361,26.71315354,27.32079307,27.74544177,28.23457184,28.31198411,30.45133963,30.7339331,33.01837603,33.08704085,33.81951492,34.03241223,34.42429406,34.51599875,34.96611108,35.23425183,35.48657852,35.71626143,36.33246424,37.4402316,38.43418008,38.448775,39.07348789,39.94295416,42.75749149,44.7714483,46.37280356,46.84560094,47.39436955,49.11207846,49.53209208,49.99062811,50.47341405,52.20147019,58.08149823,59.1020252,60.38161767,60.72045784,61.39579219,61.68049328,63.35701351,64.01184455,64.21247825,65.76162293,65.87955026,66.07472509,67.99302815,68.27865232,68.63144524,68.7478671,69.37097422,69.80088726,69.92236109]","[4,0,4,0,0,4,0,4,0,1,5,2,4,5,0,7,5,1,5,5,5,3,1,1,1,5,1,1,5,1,5,5,5,1,1,7,5,5,5,5,5,0,4,4,1,3,2,3,1,5,5,7,1,1,6,5,1,5,5,1,1,1,5,5,4,5,0,4]",86
"[3.33173333,4.91738029,8.24245947,9.55798,9.8814836,10.6646571,11.27818321,14.92444313,18.08240095,19.11090407,27.9795607,28.42663202,28.45675122,29.11264097,29.98807699,30.52197725,32.33048619,44.4208596,49.57061738,52.52832818,54.20086098,57.35701212,59.9065707,59.97859646,61.70106608,62.89748699,62.90066415,63.67057581,64.14824851,64.28216781,64.88844046,64.93061993,65.70014126,65.97151999,69.83320937,72.46125588,73.15690068,80.0351892,81.79793375,84.24946157,89.21299515,89.74971746,91.28432237,91.78364991,95.97742906,100.9834807,101.5071867,102.8151852,103.23124411,103.97643819,104.39732849,111.95520766,120.80773857,120.99369187,123.70255935,126.41263336,126.7007333,128.72542441,128.96470669,141.34498407,143.02012078,143.03491325,143.11060295,143.2129627,143.35409782,143.3895376,143.98832924]","[5,2,0,2,0,4,6,5,4,5,7,2,5,1,3,7,2,0,4,2,2,1,5,2,5,1,5,5,1,0,5,5,2,4,1,0,4,1,3,6,2,5,1,7,2,0,6,0,4,0,0,0,7,2,4,5,7,7,2,7,3,5,1,1,5,1,5]",87
"[6.61588078,8.41939894,11.02636059,16.40928931,18.49269212,19.57671834,21.57580476,27.47894877,28.21272686,29.54718635,33.69653654,34.52346163,36.56797156,38.13697921,39.6323964,40.20919595,40.28457492,45.92468708,46.00574091,46.70972597,46.82778405,46.83456474,47.66521533,48.33011278,48.5241696,50.97906847,53.36298979,53.955782,57.88358724,58.30610011,70.35232319,70.65574303,72.57702347,73.46342246,75.4894989,81.75991522,82.30648268,82.60063307,83.42778771,83.83358392,84.22549983,84.24336297,84.59198721,84.82113627,86.92253696,91.2750646,93.28239381,93.89085637,94.13190516,97.43984773,100.76522623,103.53654767,105.9784032,106.11206328,106.96960136,107.68300608,107.92050214,108.06366194,108.28924831]","[7,6,2,1,2,7,3,3,3,7,4,0,4,4,4,3,0,1,2,5,1,7,5,1,5,5,1,3,5,7,0,2,7,4,7,5,1,5,4,5,5,5,1,0,2,1,5,7,5,5,2,0,4,4,0,4,0,0,0]",88
"[1.60658583,2.81295923,5.02797935,6.96004837,8.56960326,10.72260983,11.40093142,14.70301826,15.32413184,17.61966028,20.19631561,21.40776395,26.20640102,27.53431633,28.88145176,33.96236302,34.69315595,37.14775308,37.55740943,37.71339419,38.5344918,40.99598038,44.37969441,47.9563427,48.4684923,48.53964634,58.33392083,65.42815705,70.38164363,70.50093772,71.4539194,72.16379909,73.86205767,74.80497376,75.0438011,80.43637375,88.02880738,92.59917962,93.31085532,93.36202037,95.30767209,95.8811008,96.39181666,96.54013907,98.85156233,101.02506778,101.79052837,102.55793815,104.8124257,104.9280895,105.53246938,105.60762439,106.48876501,107.3088391,107.60475064,107.85830988,107.91080278,108.24947267,108.4938675,108.75745733,111.0063104,111.02570607,111.08348259,111.27917869]","[5,1,1,5,7,2,1,1,5,7,5,1,5,1,3,2,2,5,1,5,2,3,1,2,5,1,7,2,1,5,1,0,5,5,1,0,4,3,4,0,4,0,4,4,4,5,1,5,1,5,1,5,5,1,2,5,1,1,5,5,5,1,1,5]",89
"[3.30379676,3.48293298,3.72060558,4.06633758,4.20240668,7.27035543,7.62850752,7.79294802,10.33892162,10.34644017,10.8074204,11.10805706,12.84947548,15.15740178,15.98657504,22.3766723,24.4056084,25.16205039,29.04297888,31.79979882,35.5702214,39.51602588,41.64547897,46.21264443,52.61042414,61.50693107,62.72306154,63.86755172,68.53939469,68.7928938,69.08939073,70.69930675,71.44886908,71.86120195,72.09739586,72.28764027,73.28483951,73.34270063,74.05753685,74.82725878,79.64652693,80.01420529,80.1366319,82.16072178,82.86570679,82.93465826,83.99353879,84.16470729,85.06240231,85.08145453,85.37252674,85.70539087]","[1,5,5,5,1,5,5,1,4,0,0,4,5,5,2,2,6,6,6,2,3,0,2,5,2,4,5,0,6,1,5,5,1,4,1,5,1,5,1,5,2,5,5,1,1,3,2,5,1,5,3,5]",90
"[4.21554876,4.51223928,4.66668671,5.84164564,5.87573465,6.37347566,6.96987016,7.72377879,8.12286707,8.29058712,8.75851219,9.80862227,11.53442618,13.22866523,13.90148853,14.83978699,15.7756504,15.98230182,18.88921938,19.58501987,19.89240316,20.24990488,20.50651593,20.64925819,20.72005449,21.08357686,21.41147325,21.68289267,21.68655427,22.48277225,22.80963295,22.81176248,23.02833493,23.05429775,23.44513949,23.71782106,23.90720954,24.0948369,24.48218895,24.63827308,24.94958037,25.59875669,26.45569289,27.03170349,27.24618445,28.09502006,28.48722763,28.58888059,28.99739518,29.71818434,30.13949954,31.64828606,33.2609861,33.81413812,38.87879642,41.53331438,41.83519711,42.25805235,42.58849082,43.45549174,43.54920769,43.59624848]","[4,0,4,0,4,4,0,0,4,4,6,0,0,4,0,4,0,4,4,1,5,1,5,0,4,5,0,0,4,5,4,5,0,5,4,0,0,1,4,6,0,4,4,0,2,4,4,4,0,5,3,5,2,1,3,1,5,5,1,5,5,1]",91
"[0.52410527,1.63261545,4.7829168,6.26029876,6.45289023,7.52398242,7.87124849,8.75153418,16.71119526,17.62753315,18.41415558,19.64836129,24.74207798,26.35256677,26.92889383,27.31140441,30.82069784,31.01643343,33.87695459,33.91581568,34.11166839,35.35913578,35.95547135,35.97229001,36.0710881,36.07344363,36.08198489,36.68079372,37.25139955,37.40727705,37.87485232,40.24912046,40.83505396,41.11370613,41.39375371,42.15410418,42.57751887,43.43566527,43.68979484,44.14991094,44.19276083,44.65972848,44.88731444,45.67368527,45.83280695,46.34082045,47.16764354,47.50709572,47.5392784,48.05226625,48.1325085,50.43544644,51.41820711,53.23015508,53.80935514,53.88784038,57.71419918,57.77008712]","[0,5,4,1,5,1,5,5,4,7,5,3,7,2,5,1,2,1,5,1,5,1,5,1,5,1,5,5,5,5,1,5,2,1,5,5,5,1,5,5,1,2,5,1,4,0,0,0,4,4,5,2,1,5,1,4,6,1]",92
"[2.67704511,3.2061142,8.25066423,13.62264821,20.69230468,21.21626384,21.30163941,21.59890782,23.36473672,23.6309848,25.44621344,25.92072314,26.7331999,26.94586522,28.17248185,28.24498837,28.25299188,28.72918263,28.75712868,29.0960825,29.45644383,29.46353546,29.84701001,29.92399728,30.2713569,30.62636768,30.68752496,30.79307253,32.3196392,32.45824392,32.56747035,32.76051921,32.87700334,33.12512295,33.26946439,34.50080936,35.22271859,35.39846009,35.44831258,36.07209522,37.1391191,37.29581244,37.34470979,37.87203637,38.21644851,38.28410748,39.08867331,39.29779331,39.46832669,41.21535571,41.35553028,41.40328607,41.62021683,41.62565477,41.67792539,42.00922092,42.0232469,42.42986243,42.43789052,42.44775524,42.85218569]","[2,2,6,0,1,7,5,0,5,1,1,1,5,1,7,5,1,5,5,5,1,5,5,5,5,0,1,1,0,5,1,5,1,1,4,5,1,1,5,5,1,0,3,1,5,5,1,1,5,1,5,0,5,1,5,5,4,1,1,0,5]",93
"[5.79080372,8.65516973,13.32276689,14.54064878,15.11300225,20.65039683,22.07101836,23.58578638,24.06696022,24.1766454,24.30016821,24.66704635,25.09078674,25.78981245,26.26070351,26.55819135,26.670156,26.92436869,27.24081466,28.10251214,28.1772256,28.19133921,29.35087772,29.61130056,30.19728684,35.35546859,37.26783768,38.0875948,38.91751854,45.38535663,48.74574937,55.02214312,56.56997419,63.20389017,67.44930027,72.84227383,75.23642928,75.37421173,79.18768132,79.7695597,83.71889782,85.68674481,86.16751488,86.94088677,90.669326,96.33487209,96.85662773,96.95597061,97.65619746,98.01019645,99.16307059,100.29704698,108.95564728,110.06647414,110.79298706,113.94969114,115.79128956,118.20219612,120.42051064,120.52668029,120.86148941,121.25322254,121.95408693,122.47763558,122.92480509,123.04959573,123.21997106,124.38911932,124.42073418,125.42892305,125.96205765,128.47370254,128.49934376,130.01887862,133.13355946,133.20543817]","[4,0,6,0,4,7,4,7,2,0,0,4,0,2,1,5,2,4,0,0,4,4,0,0,5,0,4,0,4,6,7,2,1,0,4,6,1,5,5,5,3,3,4,7,6,4,0,1,0,2,6,6,1,5,5,5,7,3,0,1,4,4,5,0,4,0,5,0,4,5,0,0,4,5,4,6]",94
"[2.44817281,8.70556545,9.10604408,12.83546074,13.28394931,13.78391869,18.54792358,19.04895591,19.09439219,20.78118305,26.28113199,26.79372778,28.59578306,28.69007544,32.09754003,32.45380715,32.68983574,32.7614244,34.73228498,35.18230328,35.37846242,36.56141695,38.11697102,38.12351215,39.09509989,40.85339509,42.20563884,42.91033631,46.59183138,49.75437142,50.08888828,51.69259536,59.29512693,61.52270535,61.65047239,64.18412041,64.22060578,65.14957741,67.25906821,72.35421189,72.76495615,73.21042747,76.95661986,79.75323293,80.04610649,80.98200471,81.16958495,81.63636651,81.75404523,81.79689725,81.8263355,81.90879864,81.9174627,81.99465692,82.46768627,82.75866736,83.47889456,83.58540849,83.8828534,84.0657848,84.11970822,84.2812703,84.45745284,84.55314794,84.79146126,85.95208836,86.29010277,86.95749681,87.34807151,88.06707536,88.11906294,88.27879749,88.67758191,88.74505333,89.42682868,90.06208181,90.18551678]","[7,5,1,7,1,5,1,5,5,2,4,1,0,4,5,0,5,1,0,4,4,1,7,5,1,7,1,2,2,0,5,2,5,0,5,1,5,5,5,5,2,3,7,0,5,7,4,4,1,5,4,1,1,0,4,0,0,0,4,0,5,4,4,4,4,0,4,0,0,1,5,5,0,5,0,4,4]",95
"[10.80817967,11.72256037,15.80868047,17.1411008,18.5289981,18.78395386,18.99250381,19.49899219,20.29898463,22.77356013,27.50746236,27.58022926,27.59427728,27.65533373,27.9424948,28.47960288,28.61453078,28.69051723,30.41742816,30.52778429,30.95340379,32.15595403,32.29116884,32.69376571,33.08418019,33.35578027,33.38736205,33.48964581,35.14086028,35.36699575,35.66975375,38.14363616,39.28740746,40.07883635,44.79543435,44.86015847,45.52503941,45.56046338,51.06034275,51.50444413,52.49818105,57.71220928,66.67314925,68.24793559,77.04663942,77.60690446,79.69417823,81.95751117,83.91818022,84.48963575,85.17618585,85.45559589,86.90858451,91.10100491,91.24971524,91.74712108,93.30590135,93.83295398,94.27808476,95.14015339,96.83567979,97.34758422,100.33106882,100.34384799,101.89096095,102.06872355,104.53597642,105.13767527,105.21409779,105.51047178,105.705815,109.67928614]","[3,5,5,1,1,5,2,3,1,3,7,2,1,5,1,2,5,5,5,1,5,1,1,5,1,5,1,5,4,6,5,3,4,0,0,4,4,4,4,0,4,4,4,2,2,2,6,6,3,2,3,0,4,5,4,0,4,0,4,0,4,3,4,0,0,4,0,7,4,4,0,2]",96
"[3.55253732,3.80352444,5.55644123,6.42169919,8.84013493,10.68841525,11.29585188,12.24139533,12.90422611,12.97224326,13.35351136,17.31035592,21.43429373,22.66679608,29.8445317,30.23255298,32.05834796,35.13931612,35.81170078,36.26660955,37.14271675,37.59209012,38.11452023,38.49450759,39.01044008,40.14902348,40.38862591,40.88930376,41.14677112,43.8594697,45.05131135,52.68289419,52.73358244,52.98051888,54.64469606,55.25125889,58.2160549,63.06045324,63.25454489,63.35947904,63.88159818,67.70452073,70.79130681,74.12459139,79.40788622,79.50866481,80.52987664,80.59415856,83.9912538,83.99328681,84.65927459,84.66797767]","[0,4,2,0,4,1,5,1,5,1,1,5,7,5,6,6,7,1,0,5,5,1,2,4,1,5,2,1,2,5,7,4,0,0,0,4,0,1,5,5,1,7,3,3,4,3,0,4,5,5,1,1]",97
"[3.94921891,4.16548475,4.20825359,5.4096231,5.73292849,7.32351287,7.79578225,8.00467961,9.04495224,13.41326784,15.33892729,16.97744529,17.48663076,17.98141637,18.89932393,18.96244353,19.07634156,19.22037598,19.33496979,19.42416633,19.9791435,20.25937235,20.91899157,21.25863619,21.3839127,21.53561243,21.63556458,22.13405946,24.22278436,25.4388211,26.38490503,26.44447558,26.56963336,27.6361024,27.94673907,27.95920405,28.18923072,28.34690436,29.70105781,29.85181135,30.88169709,32.14225402,32.1618224,32.31780461,32.56260602,32.64622361,33.54762354,33.82856981,33.88819564,34.05695492,34.36968619,34.37952754,34.45701322,34.49104808,34.7205724,35.14575978,35.69988525,35.93456167,36.84849555,36.95355312,37.60057596,37.68242218,38.09453858,38.10022651,38.98863646,39.00863442,39.17059291,39.19602373,39.47528409,39.74652609,40.10595842,40.10767382,40.15193544,40.26358059,40.52656706,40.69306728,41.05219766]","[0,4,5,0,0,4,0,0,4,0,0,5,1,4,1,0,5,3,7,5,4,1,1,1,5,2,1,5,5,4,5,5,4,0,6,1,5,0,5,1,4,1,5,5,6,1,0,6,4,4,1,5,5,5,5,5,1,1,5,0,1,5,1,1,1,5,5,5,6,1,5,1,1,5,5,5,1]",98
"[0.60651594,1.93665149,4.35580935,6.24008242,6.89119117,9.75815467,10.4068422,12.92985457,12.9512743,13.58038957,13.89902945,14.4065787,15.49283362,16.04548556,16.53167947,17.06523448,17.73542358,17.82269199,18.03450781,23.67515423,32.53228377,34.27700075,39.79073804,45.09958398,48.77710405,50.32030327,53.48372648,53.89220974,54.70965181,55.36502514,55.64480163,56.85814985,57.22716774,57.72183657,59.21360284,60.21949674,63.46111053,65.28410757,66.1982649,73.43953432,73.52794135,76.23941629,79.60144086,79.79109648,81.43585645,82.44123917,82.57638626,83.14186102,83.26243848,84.95134404,85.1361706,85.29629862,85.40461817,85.8323956,86.19052476,86.29128355,86.48502911,87.06111419,87.20808829,87.65288418,87.87935894,87.92188878,87.96889884,88.06960656]","[5,0,4,0,4,3,0,4,4,0,0,4,4,0,4,0,4,0,0,0,2,3,2,2,5,1,5,1,5,2,1,5,1,5,1,5,3,5,7,6,6,2,7,2,1,5,1,2,1,5,1,5,5,1,1,5,1,1,5,2,4,1,1,5]",99
"[1.76650635,11.18617571,11.2132186,14.54020818,14.62923485,15.94541546,17.33574616,17.45760595,19.08466862,19.9778124,22.01059282,23.11372877,23.29135859,24.1385848,24.67212666,26.1117202,26.1473818,26.91568694,28.19040089,32.2679358,33.14679021,35.10695707,36.37377978,38.33583593,39.84828563,45.60977515,48.95122205,50.4712485,55.80340382,56.94585221,57.08036531,62.23476667,67.27718388,67.31410921,69.03421149,69.87942797,69.95352254,70.10261024,70.61662909,71.39938882,71.66157716,73.45873713,73.74964132,74.84755082,76.84715721,76.88489869,77.91379168,79.05944452,79.65457695,80.77216427,81.13684003,84.40333123,86.14387468,87.86865735,88.40342524,89.80735454,91.77304175,94.3275124,97.75867829,97.77961056,97.83742843,97.84942915,98.65047156,100.95451909,114.06946028,115.22283778,116.20513721,122.62151585,123.01211975,123.57900866,123.97545257,124.85535784,125.77589018,125.81967245,126.02784987,126.28532777,126.96093679,127.56082161,127.9029886,133.33515683]","[4,7,1,5,1,4,0,6,1,6,6,0,1,4,4,5,1,1,2,4,0,7,2,6,1,5,2,3,5,0,1,4,5,0,5,1,1,5,6,5,1,1,5,1,1,5,2,3,5,4,3,7,3,4,0,4,4,5,1,5,1,5,2,2,5,0,4,0,4,0,4,7,0,4,4,4,4,0,4,4]",100
"[6.50869143,7.17433974,8.37992871,8.4925217,9.35059921,10.92730835,13.06430052,14.93351922,14.9571529,15.5133168,15.76320673,15.90733947,16.25647418,16.58620144,17.21080041,17.23930419,17.41709058,21.39910292,21.68371562,22.29778953,26.90059516,26.96157896,28.2051587,29.25863596,30.01836779,30.16217115,30.48693632,31.86206865,32.55477294,32.78234481,32.98572505,33.00181382,33.05044492,33.45949518,33.64980729,33.80454557,34.06242382,34.64037665,34.97657054,35.59665839,35.8174141,36.56311308,36.61556762,36.94620559,36.9773217,37.46096879,37.54627561,37.55353679,37.76880359,37.84454131,38.65057399,38.94167028,38.98161644,39.24232312,39.3265245,39.35315005,39.49181466,39.74964841,39.75663417,39.84662983,39.86195935,40.13159663,40.16846861,40.3268771,40.33511964,40.33723675,40.38316957,40.41508321,40.94187899,40.99961751,41.70302811,41.8406724,42.05125009,42.16237727,42.36718099,42.37213966,42.49309616,42.62950571,42.7304515,42.89142158]","[1,5,5,1,4,5,0,1,1,5,5,5,1,3,5,5,5,5,1,1,4,0,0,0,4,0,4,1,5,5,0,1,5,1,2,5,1,5,4,3,0,4,3,4,3,4,0,0,4,4,0,0,0,4,4,4,0,0,0,4,4,5,4,0,3,5,0,4,0,4,4,1,5,4,0,4,7,0,5,4]",101
"[2.05402152,6.54086987,6.88329989,7.06061637,8.73874097,8.94088962,8.99696211,9.44503474,9.55761567,9.60018993,9.807969,10.08422472,10.13782375,10.29964018,10.33127182,10.3739709,12.30090954,12.68591851,13.21810079,13.68642677,13.77560563,15.51600664,16.15087065,17.0571807,18.70913407,19.43454119,19.66940032,19.67880453,20.2922935,20.46662697,20.62608763,20.73341951,21.38398582,22.35091253,22.36857677,25.99284635,26.37153001,26.38603132,28.62013325,29.43296207,29.54682891,29.67652538,30.0013468,30.5681792,30.96464828,31.22203401,31.91637953,32.2441654,33.01515508,33.90199719,37.87437715,40.9775882,41.14856913,45.29885255,45.56943465,46.63111783,47.09788057,47.30790755,47.47880542,50.06832951,51.29843606,52.46830631,52.70121937,53.45436451,53.91272712,55.4957885,56.82175132,56.95100767,56.97543814,57.40905176,57.89995201,58.19703419,58.70563703,60.23671657,60.29983797,60.95268978,61.70257634]","[2,5,1,6,1,5,5,6,7,1,5,1,5,3,5,5,6,1,1,5,3,7,3,2,4,4,0,4,0,4,4,4,0,4,0,0,4,0,4,3,0,0,4,0,4,4,0,0,4,5,5,4,2,0,0,4,6,4,0,6,1,4,5,2,1,1,5,1,5,1,1,5,5,7,5,1,2]",102
"[0.10114904,10.68414488,13.72303849,16.35570827,16.69269103,21.08005919,21.29952061,22.11906944,26.35048077,35.87398989,35.99546324,40.61727419,43.19181171,44.23924882,44.58657013,51.32675324,51.4708893,54.71124497,55.25261864,55.73012942,58.63509227,59.47698198,60.06815468,60.46927807,61.33005775,61.9658601,62.11808183,62.16307318,62.22619304,62.55549992,63.06968067,63.8764551,64.23068944,65.25942859,67.12645487,67.39104895,67.83660048,68.20765906,69.05976526,69.69233704,70.57720615,71.58616395,72.71454367,72.80852204,74.8724167,75.06547117,75.19220648,76.9990169,77.93916918,78.01734105,78.15670766,78.51813313,79.09758954,80.17464165,81.24522669,81.37654315,83.23378733,84.58386912,84.65985108,86.33895021,87.18183436,87.20834304]","[6,0,4,1,1,2,5,3,5,7,2,2,0,0,7,0,4,0,4,4,0,0,0,7,4,4,0,4,0,0,4,4,0,0,1,7,7,4,4,0,0,0,2,1,5,4,0,4,0,0,4,5,0,0,4,2,4,0,5,7,5,3]",103
"[2.25787161,7.77586857,13.87754496,14.69365977,14.7682782,15.04004021,15.74801334,16.30023848,18.88033332,20.84394819,25.83491409,30.72316225,31.50174403,31.80910514,34.34081422,35.79760842,36.09574367,41.8487439,45.06663761,45.56675749,47.0228065,47.36307438,49.24474635,52.18433728,53.68682697,54.01054073,54.36297271,54.48232957,54.94611645,55.62980927,55.76377427,56.08632036,59.77865192,60.28594361,63.13293617,64.13882033,65.26903554,69.86563069,76.47301349,78.56515479,78.80809252,79.45095259,79.63132567,79.88327169,82.16272316,82.20267046,82.92902039,85.33053105,85.92586989,86.10715389,88.17682155,88.77657263,90.036303,90.11063737,91.49250539,92.16255205,92.43007346,93.71580606,94.43696843,94.61208664,98.10552615,98.22932219,101.1125253,102.08656367,102.21296293,102.32543326,102.82920528]","[3,7,2,6,6,6,6,7,1,5,6,1,5,3,2,5,3,5,5,1,1,2,1,1,5,7,1,5,5,1,7,5,1,5,5,1,4,7,3,0,4,3,4,7,2,4,3,1,5,3,1,5,1,3,5,1,5,5,7,1,7,6,5,1,1,1,5]",104
"[2.59370733,6.05933921,10.60012249,11.32119347,11.7696231,12.03104842,12.14307683,12.45011416,14.11033781,14.42633288,15.56298739,16.02547057,16.34868816,18.13651034,18.76403641,20.3099105,21.19005594,21.34318879,21.71533256,21.94749555,21.95159635,22.10754583,22.37988662,22.54936756,22.70115838,22.88512925,23.10208852,24.75135305,25.57213505,26.58340089,26.73963866,27.23171595,27.70978521,28.02862596,28.52026791,29.15722184,30.46525128,32.583942,33.79850854,33.8617486,35.84186721,35.93017551,36.19200129,36.36086919,36.44417157,36.51334012,36.86445941,36.93686619,37.7896748,37.96520331,38.17826818,38.66592955,39.43788493,39.92403246,39.93671058,40.50572358]","[6,2,5,1,5,1,5,5,3,3,5,4,1,3,5,2,1,5,5,1,1,5,5,5,1,2,5,5,5,1,1,5,1,5,1,5,5,1,5,1,1,5,5,5,5,5,5,1,1,1,5,5,5,1,5,1]",105
